t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power
3794,42.549,123.22,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,48.47348000000022,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3795,42.549,122.11,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,48.47348000000022,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
3796,42.549,119.41,1.0,300.0,120.0,160.0,-38.32348000000022,130.15,168.47348000000022,48.47348000000022,0.0,48.47348000000022,0.0,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,48.47348000000022,0.0,130.15
3797,42.549,115.98,1.0,300.0,120.0,160.0,10.106880000000004,130.15,120.04312,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.04312,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04312,0.0,0.0,130.15
3798,42.549,113.66,1.0,300.0,120.0,160.0,10.066700000000012,130.15,120.0833,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0833,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0833,0.0,0.0,130.15
3799,42.549,106.58,1.0,300.0,120.0,160.0,9.946160000000006,130.15,120.20384,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.20384,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.20384,0.0,0.0,130.15
3800,42.549,96.69,-0.0,0.0,0.0,0.0,199.72462,200.0,0.27538,-69.85,69.85,0.0,69.85,0.0,1.0,1.0,0.27538,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.27538,0.0,69.85,130.15
3801,42.549,93.71,-0.0,0.0,0.0,0.0,199.44238,200.0,0.5576199999999999,-69.85,69.85,0.0,139.7,0.0,1.0,-0.0,0.5576199999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.5576199999999999,0.0,69.85,130.15
3802,42.549,50.35,0.0,0.0,0.0,0.0,199.32968,200.0,0.67032,-69.85,69.85,0.0,209.54999999999998,0.0,1.0,-0.0,0.67032,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.67032,0.0,69.85,130.15
3803,42.549,0.02,0.0,0.0,0.0,0.0,199.77166,200.0,0.22834000000000002,-69.85,69.85,0.0,279.4,0.0,1.0,-0.0,0.22834000000000002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.22834000000000002,0.0,69.85,130.15
3804,42.549,0.0,0.0,0.0,0.0,0.0,199.87162,200.0,0.12838,-69.85,69.85,0.0,349.25,0.0,1.0,-0.0,0.12838,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.12838,0.0,69.85,130.15
3805,42.549,0.0,0.0,0.0,0.0,0.0,199.86966,200.0,0.13034,-69.85,69.85,0.0,419.1,0.0,1.0,-0.0,0.13034,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.13034,0.0,69.85,130.15
3806,42.549,0.0,0.0,0.0,0.0,0.0,199.90004,200.0,0.09996,-69.85,69.85,0.0,488.95000000000005,0.0,1.0,-0.0,0.09996,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.09996,0.0,69.85,130.15
3807,42.549,0.05,0.0,0.0,0.0,0.0,199.58938,200.0,0.41062,-69.85,69.85,0.0,558.8000000000001,0.0,1.0,-0.0,0.41062,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.41062,0.0,69.85,130.15
3808,42.549,95.91,-0.0,0.0,0.0,0.0,199.73932,200.0,0.26068,-69.85,69.85,0.0,628.6500000000001,0.0,1.0,-0.0,0.26068,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.26068,0.0,69.85,130.15
3809,42.549,112.91,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.88239999999999,0.0,79.88239999999999,548.7676000000001,1.0,-0.0,1.0,0.1176,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.1176,79.88239999999999,0.0,130.15
3810,42.549,124.54,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.93531999999999,0.0,79.93531999999999,468.83228000000014,1.0,-0.0,-0.0,0.06468,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.06468,79.93531999999999,0.0,130.15
3811,42.549,134.05,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9657,0.0,79.9657,388.8665800000001,1.0,-0.0,-0.0,0.034300000000000004,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.034300000000000004,79.9657,0.0,130.15
3812,42.549,134.06,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,308.8665800000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3813,42.549,134.06,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,228.8665800000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3814,42.549,134.06,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,148.8665800000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3815,42.549,134.05,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,68.86658000000011,1.0,0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3816,42.25,103.19,-0.0,0.0,0.0,0.0,130.15,130.15,0.0,0.0,0.0,0.0,68.86658000000011,1.0,-0.0,0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,0.0,130.15
3817,42.25,103.19,-0.0,0.0,0.0,0.0,130.15,130.15,0.0,0.0,0.0,0.0,68.86658000000011,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,0.0,130.15
3818,42.25,103.19,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,138.7165800000001,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3819,42.25,103.19,-0.0,0.0,0.0,0.0,153.23341999999968,153.23341999999968,0.0,-23.083419999999677,23.083419999999677,0.0,161.79999999999978,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,23.083419999999677,130.15
3820,42.25,103.19,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,231.64999999999978,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3821,42.25,103.19,-0.0,0.0,0.0,0.0,130.11472,130.15,0.03528,0.0,0.0,0.0,231.64999999999978,1.0,-0.0,1.0,0.03528,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.03528,0.0,0.0,130.15
3822,42.25,103.19,-0.0,0.0,0.0,0.0,199.90494,200.0,0.09506,-69.85,69.85,0.0,301.4999999999998,0.0,1.0,1.0,0.09506,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.09506,0.0,69.85,130.15
3823,42.25,70.54,0.0,0.0,0.0,0.0,199.85594,200.0,0.14406,-69.85,69.85,0.0,371.3499999999998,0.0,1.0,0.0,0.14406,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.14406,0.0,69.85,130.15
3824,42.25,68.68,0.0,0.0,0.0,0.0,199.69816,200.0,0.30184,-69.85,69.85,0.0,441.1999999999998,0.0,1.0,-0.0,0.30184,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.30184,0.0,69.85,130.15
3825,42.25,63.21,0.0,0.0,0.0,0.0,199.52666,200.0,0.47334,-69.85,69.85,0.0,511.04999999999984,0.0,1.0,-0.0,0.47334,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.47334,0.0,69.85,130.15
3826,42.25,0.32,0.0,0.0,0.0,0.0,199.77754,200.0,0.22246,-69.85,69.85,0.0,580.8999999999999,0.0,1.0,-0.0,0.22246,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.22246,0.0,69.85,130.15
3827,42.25,0.01,0.0,0.0,0.0,0.0,199.77166,200.0,0.22834000000000002,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.22834000000000002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.22834000000000002,0.0,69.85,130.15
3828,42.25,0.0,0.0,0.0,0.0,0.0,199.8579,200.0,0.14209999999999998,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.14209999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.14209999999999998,0.0,69.85,130.15
3829,42.25,0.0,0.0,0.0,0.0,0.0,199.37182,200.0,0.62818,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.62818,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.62818,0.0,69.85,130.15
3830,42.25,0.31,0.0,0.0,0.0,0.0,199.75402,200.0,0.24598,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.24598,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.24598,0.0,69.85,130.15
3831,42.25,9.74,0.0,0.0,0.0,0.0,199.67268,200.0,0.32732,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.32732,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.32732,0.0,69.85,130.15
3832,42.25,86.36,0.0,0.0,0.0,0.0,199.69718,200.0,0.30282,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.30282,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.30282,0.0,69.85,130.15
3833,42.25,133.16,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.82849999999999,0.0,79.82849999999999,920.1715,1.0,-0.0,1.0,0.17149999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.17149999999999999,79.82849999999999,0.0,130.15
3834,42.25,152.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.94218000000001,0.0,79.94218000000001,840.22932,1.0,-0.0,-0.0,0.057819999999999996,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.057819999999999996,79.94218000000001,0.0,130.15
3835,42.25,166.09,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96668,0.0,79.96668,760.26264,1.0,-0.0,-0.0,0.03332,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.03332,79.96668,0.0,130.15
3836,42.25,132.15,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,680.26264,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3837,42.25,132.15,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,600.26264,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3838,42.25,128.35,1.0,300.0,120.0,160.0,40.54559999999972,160.54559999999972,120.0,-30.395599999999718,30.395599999999718,0.0,630.6582399999998,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,30.395599999999718,130.15
3839,42.25,119.17,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,700.5082399999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3840,46.38,128.7,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,620.5082399999998,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3841,46.38,125.8,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,690.3582399999998,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3842,46.38,125.8,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,760.2082399999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3843,46.38,127.11,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,830.0582399999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3844,46.38,127.45,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,899.9082399999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3845,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.99510000000001,0.0,79.99510000000001,819.9131399999999,1.0,-0.0,1.0,0.0049,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0049,79.99510000000001,0.0,130.15
3846,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.89808,0.0,79.89808,740.0150599999998,1.0,-0.0,-0.0,0.10192,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.10192,79.89808,0.0,130.15
3847,46.38,127.42,1.0,300.0,120.0,160.0,79.79616,200.0,120.20384,-69.85,69.85,0.0,809.8650599999999,0.0,1.0,1.0,0.20384,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.20384,0.0,69.85,130.15
3848,46.38,147.21,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.56684000000001,0.0,79.56684000000001,730.2982199999999,1.0,-0.0,1.0,0.43316,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.43316,79.56684000000001,0.0,130.15
3849,46.38,129.79,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.54821999999999,0.0,79.54821999999999,650.7499999999999,1.0,-0.0,-0.0,0.45178,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.45178,79.54821999999999,0.0,130.15
3850,46.38,122.81,1.0,300.0,120.0,160.0,79.26304,200.0,120.73696,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,1.0,0.73696,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.73696,0.0,69.85,130.15
3851,46.38,122.79,1.0,300.0,120.0,160.0,79.94218,200.0,120.05782,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.057819999999999996,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.057819999999999996,0.0,69.85,130.15
3852,46.38,122.79,1.0,300.0,120.0,160.0,79.2503,200.0,120.7497,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.7497,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.7497,0.0,69.85,130.15
3853,46.38,122.79,1.0,300.0,120.0,160.0,79.36888,200.0,120.63112,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.63112,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.63112,0.0,69.85,130.15
3854,46.38,126.54,1.0,300.0,120.0,160.0,79.34634,200.0,120.65366,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.65366,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.65366,0.0,69.85,130.15
3855,46.38,132.52,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.80498,0.0,79.80498,920.19502,1.0,-0.0,1.0,0.19502,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.19502,79.80498,0.0,130.15
3856,46.38,150.29,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.65014,0.0,79.65014,840.54488,1.0,-0.0,-0.0,0.34986,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.34986,79.65014,0.0,130.15
3857,46.38,166.79,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.80498,0.0,79.80498,760.7399,1.0,-0.0,-0.0,0.19502,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.19502,79.80498,0.0,130.15
3858,46.38,171.26,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.89808,0.0,79.89808,680.8418200000001,1.0,-0.0,-0.0,0.10192,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.10192,79.89808,0.0,130.15
3859,46.38,172.85,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96276,0.0,79.96276,600.8790600000001,1.0,-0.0,-0.0,0.037239999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.037239999999999995,79.96276,0.0,130.15
3860,46.38,137.05,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,520.8790600000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3861,46.38,135.78,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,440.8790600000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3862,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,360.8790600000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3863,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,280.8790600000001,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3864,46.38,127.88,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,350.7290600000001,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3865,46.38,125.81,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,420.57906000000014,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3866,46.38,124.53,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,490.42906000000016,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3867,46.38,123.12,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,560.2790600000002,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3868,46.38,123.36,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,630.1290600000002,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3869,46.38,131.66,1.0,300.0,120.0,160.0,39.91911999999938,159.9240199999994,120.0049,-29.774019999999382,29.774019999999382,0.0,659.9030799999996,0.0,1.0,-0.0,0.0049,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0049,0.0,29.774019999999382,130.15
3870,46.38,135.54,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90886,0.0,79.90886,579.9942199999996,1.0,-0.0,1.0,0.09114,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.09114,79.90886,0.0,130.15
3871,46.38,128.7,1.0,300.0,120.0,160.0,79.80498,200.0,120.19502,-69.85,69.85,0.0,649.8442199999996,0.0,1.0,1.0,0.19502,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.19502,0.0,69.85,130.15
3872,46.38,150.25,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.67758,0.0,79.67758,570.1666399999996,1.0,-0.0,1.0,0.32242,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.32242,79.67758,0.0,130.15
3873,46.38,148.74,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.67071999999999,0.0,79.67071999999999,490.4959199999996,1.0,-0.0,-0.0,0.32928,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.32928,79.67071999999999,0.0,130.15
3874,46.38,126.54,1.0,300.0,120.0,160.0,79.4071,200.0,120.5929,-69.85,69.85,0.0,560.3459199999996,0.0,1.0,1.0,0.5929,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.5929,0.0,69.85,130.15
3875,46.38,127.35,1.0,300.0,120.0,160.0,79.29048,200.0,120.70952,-69.85,69.85,0.0,630.1959199999997,0.0,1.0,-0.0,0.7095199999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.7095199999999999,0.0,69.85,130.15
3876,46.38,126.52,1.0,300.0,120.0,160.0,79.55312,200.0,120.44688,-69.85,69.85,0.0,700.0459199999997,0.0,1.0,-0.0,0.44688,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.44688,0.0,69.85,130.15
3877,46.38,88.31,0.0,0.0,0.0,0.0,199.47668,200.0,0.52332,-69.85,69.85,0.0,769.8959199999997,0.0,1.0,-0.0,0.52332,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.52332,0.0,69.85,130.15
3878,46.38,88.32,0.0,0.0,0.0,0.0,199.48648,200.0,0.51352,-69.85,69.85,0.0,839.7459199999997,0.0,1.0,-0.0,0.51352,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.51352,0.0,69.85,130.15
3879,46.38,122.34,1.0,300.0,120.0,160.0,79.4757,200.0,120.5243,-69.85,69.85,0.0,909.5959199999998,0.0,1.0,-0.0,0.5243,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.5243,0.0,69.85,130.15
3880,46.38,129.78,1.0,300.0,120.0,160.0,79.66582,200.0,120.33418,-69.85,69.85,0.0,979.4459199999998,0.0,1.0,-0.0,0.33418000000000003,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.33418000000000003,0.0,69.85,130.15
3881,46.38,148.74,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.74127999999999,0.0,79.74127999999999,899.7046399999998,1.0,-0.0,1.0,0.25872,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.25872,79.74127999999999,0.0,130.15
3882,46.38,159.0,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.91767999999999,0.0,79.91767999999999,819.7869599999998,1.0,-0.0,-0.0,0.08232,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.08232,79.91767999999999,0.0,130.15
3883,46.38,170.96,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96961999999999,0.0,79.96961999999999,739.8173399999998,1.0,-0.0,-0.0,0.03038,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.03038,79.96961999999999,0.0,130.15
3884,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,659.8173399999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3885,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,579.8173399999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3886,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,499.81733999999983,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3887,46.38,134.33,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,419.81733999999983,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3888,46.38,125.81,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,489.66733999999985,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3889,46.38,124.53,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,559.5173399999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3890,46.38,123.35,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,629.3673399999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3891,46.38,123.34,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,699.2173399999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3892,46.38,125.8,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,769.06734,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3893,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.99510000000001,0.0,79.99510000000001,689.07224,1.0,-0.0,1.0,0.0049,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0049,79.99510000000001,0.0,130.15
