t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,hydrogen_storage.hydrogen_balance,hydrogen_storage.charging_hydrogen,hydrogen_storage.discharging_hydrogen,hydrogen_storage.hydrogen_content,hydrogen_storage.charge_bin,hydrogen_storage.discharge_bin,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power,arc6_expanded.hydrogen,arc8_expanded.hydrogen
3275,43.395,0.0,0.0,0.0,0.0,0.0,199.40122,200.0,0.59878,-100.0,100.0,0.0,400.0,0.0,1.0,-0.0,0.59878,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,301.20252112938056,-0.0,1.0,0.0,0.59878,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3276,43.395,0.0,0.0,0.0,0.0,0.0,199.2797,200.0,0.7202999999999999,-100.0,100.0,0.0,500.0,0.0,1.0,-0.0,0.7202999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2.4050422587611138,-0.0,1.0,0.0,0.7202999999999999,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3277,43.395,0.0,0.0,0.0,0.0,0.0,199.3238,200.0,0.6761999999999999,-100.0,100.0,0.0,600.0,0.0,1.0,-0.0,0.6761999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,245.18991548247777,296.39243661185833,51.20252112938056,-296.39243661185833,296.39243661185833,0.0,298.79747887061944,1.0,0.0,0.0,0.6761999999999999,0.0,100.0,100.0,51.20252112938056,0.0
3278,43.395,0.0,0.0,0.0,0.0,0.0,199.5443,200.0,0.4557,-100.0,100.0,0.0,700.0,0.0,1.0,-0.0,0.4557,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,0.0,-0.0,1.0,0.0,0.4557,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3279,43.395,0.0,0.0,0.0,0.0,0.0,199.67366,200.0,0.32634,-100.0,100.0,0.0,800.0,0.0,1.0,-0.0,0.32634,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,247.5949577412389,298.79747887061944,51.20252112938056,-298.79747887061944,298.79747887061944,0.0,298.79747887061944,1.0,0.0,0.0,0.32634,0.0,100.0,100.0,51.20252112938056,0.0
3280,43.395,0.0,0.0,0.0,0.0,0.0,199.84124,200.0,0.15876,-100.0,100.0,0.0,900.0,0.0,1.0,-0.0,0.15876,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,0.0,-0.0,1.0,0.0,0.15876,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3281,43.395,37.29,0.0,0.0,0.0,0.0,99.77068,100.0,0.22932,-100.0,100.0,0.0,1000.0,0.0,1.0,-0.0,0.22932,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,0.0,0.22932,0.0,100.0,0.0,0.0,0.0
3282,43.395,50.42,0.0,0.0,0.0,0.0,-100.08036,0.0,100.08036,100.0,0.0,100.0,900.0,1.0,-0.0,1.0,0.08036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,0.0,0.08036,100.0,0.0,0.0,0.0,0.0
3283,43.395,83.34,0.0,0.0,0.0,0.0,-100.01862,0.0,100.01862,100.0,0.0,100.0,800.0,1.0,-0.0,-0.0,0.018619999999999998,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,0.0,0.018619999999999998,100.0,0.0,0.0,0.0,0.0
3284,43.395,89.25,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,700.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3285,43.395,89.26,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,600.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
3286,43.395,89.23,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,500.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
3287,43.395,84.2,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,400.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3288,43.395,50.85,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,300.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3289,43.395,50.38,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,200.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3290,43.395,50.38,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,100.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3291,43.395,50.37,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3292,43.395,49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,43.395,30.8,0.0,0.0,0.0,0.0,-0.02156,0.0,0.02156,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.02156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-0.0,1.0,0.0,0.02156,0.0,0.0,0.0,0.0,0.0
3294,43.395,0.03,0.0,0.0,0.0,0.0,199.96276,200.0,0.037239999999999995,-69.85,69.85,0.0,69.85,0.0,1.0,1.0,0.037239999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,600.0,-0.0,1.0,0.0,0.037239999999999995,0.0,69.85,130.15,66.64,0.0
3295,43.395,0.0,0.0,0.0,0.0,0.0,199.79028,200.0,0.20972,-80.89999999999992,80.89999999999992,0.0,150.74999999999991,0.0,1.0,-0.0,0.20972,1.0,60.98215119335511,119.10000000000008,18301.966144464317,43.706005782777865,-349.99999999999994,0.0,349.99999999999994,289.01784880664485,0.0,289.01784880664485,310.98215119335515,-0.0,1.0,0.0,0.20972,0.0,80.89999999999992,119.10000000000008,60.98215119335511,289.01784880664485
3296,43.395,0.0,0.0,0.0,0.0,0.0,199.54332,200.0,0.45668000000000003,-69.85,69.85,0.0,220.5999999999999,0.0,1.0,-0.0,0.45668000000000003,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,310.98215119335515,1.0,0.0,0.0,0.45668000000000003,0.0,69.85,130.15,66.64,0.0
3297,43.395,-2.0,0.0,0.0,0.0,0.0,199.34732,200.0,0.65268,-100.0,100.0,0.0,320.5999999999999,0.0,1.0,-0.0,0.65268,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,610.9821511933551,1.0,0.0,0.0,0.65268,0.0,100.0,100.0,51.20252112938056,0.0
3298,43.395,-2.02,0.0,0.0,0.0,0.0,199.216,200.0,0.784,-100.0,100.0,0.0,420.5999999999999,0.0,1.0,-0.0,0.784,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,312.18467232273565,-0.0,1.0,0.0,0.784,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3299,43.395,-2.03,0.0,0.0,0.0,0.0,199.16994,200.0,0.8300599999999999,-100.0,100.0,0.0,520.5999999999999,0.0,1.0,-0.0,0.8300599999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,13.387193452116207,-0.0,1.0,0.0,0.8300599999999999,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3300,43.395,-2.03,0.0,0.0,0.0,0.0,199.10428,200.0,0.8957200000000001,-69.85,69.85,0.0,590.4499999999999,0.0,1.0,-0.0,0.8957200000000001,1.0,66.64,130.15,20000.0,47.761,233.36,300.0,66.64,-300.0,300.0,0.0,313.3871934521162,1.0,0.0,0.0,0.8957200000000001,0.0,69.85,130.15,66.64,0.0
3301,43.395,-2.03,0.0,0.0,0.0,0.0,199.12192,200.0,0.87808,-69.85,69.85,0.0,660.3,0.0,1.0,-0.0,0.87808,1.0,66.64,130.15,20000.0,47.761,202.13028541850315,268.77028541850314,66.64,-268.77028541850314,268.77028541850314,0.0,582.1574788706193,1.0,0.0,0.0,0.87808,0.0,69.85,130.15,66.64,0.0
3302,43.395,-2.03,0.0,0.0,0.0,0.0,199.19542,200.0,0.80458,-69.85,69.85,0.0,730.15,0.0,1.0,-0.0,0.80458,1.0,66.64,130.15,20000.0,47.761,-349.99999999999994,0.0,349.99999999999994,283.35999999999996,0.0,283.35999999999996,298.79747887061944,-0.0,1.0,0.0,0.80458,0.0,69.85,130.15,66.64,283.35999999999996
3303,43.395,-2.03,0.0,0.0,0.0,0.0,199.3385,200.0,0.6615,-100.0,100.0,0.0,830.15,0.0,1.0,-0.0,0.6615,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,0.0,-0.0,1.0,0.0,0.6615,0.0,100.0,100.0,51.20252112938056,298.79747887061944
3304,43.395,0.0,0.0,0.0,0.0,0.0,199.52568,200.0,0.47431999999999996,-69.85,69.85,0.0,900.0,0.0,1.0,-0.0,0.47431999999999996,1.0,66.64,130.15,20000.0,47.761,233.36,300.0,66.64,-300.0,300.0,0.0,300.0,1.0,0.0,0.0,0.47431999999999996,0.0,69.85,130.15,66.64,0.0
3305,43.395,7.72,0.0,0.0,0.0,0.0,199.77656,200.0,0.22344,-100.0,100.0,0.0,1000.0,0.0,1.0,-0.0,0.22344,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,600.0,1.0,0.0,0.0,0.22344,0.0,100.0,100.0,51.20252112938056,0.0
3306,43.395,97.33,-0.0,0.0,0.0,0.0,-0.057819999999999996,0.0,0.057819999999999996,0.0,0.0,0.0,1000.0,1.0,-0.0,1.0,0.057819999999999996,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,0.0,0.057819999999999996,0.0,0.0,0.0,0.0,300.0
3307,43.395,103.2,-0.0,0.0,0.0,0.0,-0.02058,0.0,0.02058,0.0,0.0,0.0,1000.0,1.0,-0.0,-0.0,0.02058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,0.0,0.02058,0.0,0.0,0.0,0.0,0.0
3308,43.395,103.55,-0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,900.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,300.0
3309,43.395,103.55,-0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,800.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3310,43.395,103.2,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,900.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
3311,43.395,103.19,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,1000.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
3312,42.25,123.02,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,920.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
3313,42.25,116.43,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,840.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
3314,42.25,111.1,1.0,300.0,120.0,160.0,-60.0,60.0,120.0,-60.0,60.0,0.0,900.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,120.0,0.0,0.0,60.0,0.0,0.0,0.0
3315,42.25,110.01,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
3316,42.25,112.27,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,1000.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,42.25,126.9,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.97452000000001,0.0,79.97452000000001,920.02548,1.0,-0.0,-0.0,0.02548,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,120.0,0.02548,79.97452000000001,0.0,0.0,0.0,300.0
3318,42.25,129.42,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.95295999999999,0.0,79.95295999999999,840.07252,1.0,-0.0,-0.0,0.04704,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,120.0,0.04704,79.95295999999999,0.0,0.0,0.0,300.0
3319,42.25,126.42,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.79517999999999,0.0,79.79517999999999,760.2773400000001,1.0,-0.0,-0.0,0.20481999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,120.0,0.20481999999999997,79.79517999999999,0.0,0.0,0.0,0.0
3320,42.25,138.77,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.55802,0.0,79.55802,680.7193200000002,1.0,-0.0,-0.0,0.44198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,120.0,0.44198,79.55802,0.0,0.0,0.0,0.0
3321,42.25,125.42,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.36104,0.0,79.36104,601.3582800000001,1.0,-0.0,-0.0,0.63896,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,120.0,0.63896,79.36104,0.0,0.0,0.0,300.0
3322,42.25,125.41,1.0,300.0,120.0,160.0,-120.78008,0.0,120.78008,0.0,0.0,0.0,601.3582800000001,1.0,-0.0,-0.0,0.78008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,120.0,0.78008,0.0,0.0,0.0,0.0,0.0
3323,42.25,125.41,1.0,300.0,120.0,160.0,-22.218720000000147,98.64171999999985,120.86044,-98.64171999999985,98.64171999999985,0.0,700.0,0.0,1.0,1.0,0.86044,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,120.0,0.86044,0.0,98.64171999999985,0.0,0.0,0.0
3324,42.25,123.64,1.0,300.0,120.0,160.0,-20.881020000000007,100.0,120.88102,-100.0,100.0,0.0,800.0,0.0,1.0,0.0,0.88102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,120.0,0.88102,0.0,100.0,0.0,0.0,0.0
3325,42.25,122.93,1.0,300.0,120.0,160.0,-20.85848,100.0,120.85848,-100.0,100.0,0.0,900.0,0.0,1.0,-0.0,0.85848,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,120.0,0.85848,0.0,100.0,0.0,0.0,300.0
3326,42.25,122.94,1.0,300.0,120.0,160.0,-20.781059999999997,100.0,120.78106,-100.0,100.0,0.0,1000.0,0.0,1.0,-0.0,0.78106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.78106,0.0,100.0,0.0,0.0,0.0
3327,42.25,125.41,1.0,300.0,120.0,160.0,-120.64484,0.0,120.64484,0.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.64484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.64484,0.0,0.0,0.0,0.0,0.0
3328,42.25,139.5,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.54038,0.0,79.54038,920.45962,1.0,-0.0,-0.0,0.45962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.45962,79.54038,0.0,0.0,0.0,0.0
3329,42.25,155.42,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.78048000000001,0.0,79.78048000000001,840.67914,1.0,-0.0,-0.0,0.21952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,120.0,0.21952,79.78048000000001,0.0,0.0,0.0,0.0
3330,42.25,169.47,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.951,0.0,79.951,760.7281399999999,1.0,-0.0,-0.0,0.049,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,120.0,0.049,79.951,0.0,0.0,0.0,0.0
3331,42.25,169.49,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.98138,0.0,79.98138,680.74676,1.0,-0.0,-0.0,0.018619999999999998,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,120.0,0.018619999999999998,79.98138,0.0,0.0,0.0,300.0
3332,42.25,134.38,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,600.74676,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
3333,42.25,134.38,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,520.74676,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
3334,42.25,134.37,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,440.74676,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
3335,42.25,128.7,1.0,300.0,120.0,160.0,-60.746759999999995,59.253240000000005,120.0,-59.253240000000005,59.253240000000005,0.0,500.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,120.0,0.0,0.0,59.253240000000005,0.0,0.0,0.0
3336,42.25,106.85,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
3337,42.25,106.85,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,700.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
3338,42.25,106.85,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,800.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
3339,42.25,106.85,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,900.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
3340,42.25,114.82,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,1000.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
3341,42.25,131.69,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.96961999999999,0.0,79.96961999999999,920.03038,1.0,-0.0,1.0,0.03038,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1500.0,1.0,0.0,120.0,0.03038,79.96961999999999,0.0,0.0,0.0,0.0
3342,42.25,131.7,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.90984,0.0,79.90984,840.12054,1.0,-0.0,-0.0,0.09015999999999999,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,120.0,0.09015999999999999,79.90984,0.0,0.0,0.0,0.0
3343,42.25,127.43,1.0,300.0,120.0,160.0,-20.147980000000004,100.0,120.14798,-100.0,100.0,0.0,940.12054,0.0,1.0,1.0,0.14798,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2100.0,1.0,0.0,120.0,0.14798,0.0,100.0,0.0,0.0,0.0
3344,42.25,140.67,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.71678,0.0,79.71678,860.40376,1.0,-0.0,1.0,0.28321999999999997,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,-0.0,1.0,120.0,0.28321999999999997,79.71678,0.0,0.0,0.0,300.0
3345,42.25,131.22,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.38946000000001,0.0,79.38946000000001,781.0143,1.0,-0.0,-0.0,0.61054,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,120.0,0.61054,79.38946000000001,0.0,0.0,0.0,300.0
3346,42.25,131.22,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.25324,0.0,79.25324,701.76106,1.0,-0.0,-0.0,0.74676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,0.0,120.0,0.74676,79.25324,0.0,0.0,0.0,0.0
3347,42.25,129.78,1.0,300.0,120.0,160.0,-20.84084,100.0,120.84084,-100.0,100.0,0.0,801.76106,0.0,1.0,1.0,0.8408399999999999,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1200.0,-0.0,1.0,120.0,0.8408399999999999,0.0,100.0,0.0,0.0,300.0
3348,42.25,129.78,1.0,300.0,120.0,160.0,-20.869259999999997,100.0,120.86926,-100.0,100.0,0.0,901.76106,0.0,1.0,0.0,0.86926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,120.0,0.86926,0.0,100.0,0.0,0.0,0.0
3349,42.25,129.78,1.0,300.0,120.0,160.0,-22.60386000000004,98.23893999999996,120.8428,-98.23893999999996,98.23893999999996,0.0,1000.0,0.0,1.0,0.0,0.8428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,120.0,0.8428,0.0,98.23893999999996,0.0,0.0,0.0
3350,42.25,129.79,1.0,300.0,120.0,160.0,-120.7791,0.0,120.7791,0.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.7791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,120.0,0.7791,0.0,0.0,0.0,0.0,0.0
3351,42.25,131.6,1.0,300.0,120.0,160.0,-120.63896,0.0,120.63896,0.0,0.0,0.0,1000.0,1.0,0.0,-0.0,0.63896,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,120.0,0.63896,0.0,0.0,0.0,0.0,300.0
3352,42.25,147.61,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.56389999999999,0.0,79.56389999999999,920.4361,1.0,-0.0,-0.0,0.4361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,120.0,0.4361,79.56389999999999,0.0,0.0,0.0,0.0
