,power_price,gas_price,bhkw_bin,storage_bin,bhkw_gas,bhkw_power,bhkw_heat,plant_supply_power,storage_power,storage_energy
6761,230.55,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6762,250.83,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6763,236.96,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6764,164.44,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6765,153.58,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6766,130.81,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
6767,123.72,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
6768,123.72,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6769,122.87,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6770,117.67,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6771,121.08,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6772,123.72,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6773,154.46,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6774,169.48,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6775,184.66,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6776,181.07,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6777,154.03,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6778,101.91,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,3.0
6779,101.9,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,3.0
6780,134.97,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6781,105.02,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6782,134.97,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6783,157.16,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6784,173.55,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6785,215.28,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6786,252.03,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6787,234.56,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6788,166.11,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6789,139.91,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,128.06,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
6791,123.72,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6792,122.08,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6793,120.54,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6794,118.15,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,3.0
6795,121.09,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6796,123.72,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6797,158.31,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6798,186.54,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6799,201.48,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6800,255.93,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6801,236.96,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6802,211.43,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6803,189.38,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6804,189.38,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6805,189.38,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6806,192.86,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6807,208.89,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6808,244.72,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6809,246.72,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6810,262.21,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6811,260.75,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6812,190.34,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6813,177.94,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6814,176.04,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6815,160.66,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6816,151.91,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6817,151.91,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6818,151.91,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6819,151.91,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6820,164.44,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6821,200.41,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6822,207.36,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6823,210.62,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6824,264.35,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6825,260.75,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6826,258.54,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6827,253.54,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6828,246.69,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6829,260.56,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6830,246.66,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6831,258.17,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,4.0
6832,260.75,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6833,264.35,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6834,270.8,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6835,264.87,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6836,205.27,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6837,191.56,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6838,185.75,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6839,178.7,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6840,164.44,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6841,152.32,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6842,149.09,65.425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6843,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6844,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6845,160.49,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6846,186.54,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6847,190.34,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6848,196.17,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6849,186.53,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6850,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
6851,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6852,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6853,149.09,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,3.0
6854,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6855,149.27,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
6856,172.5,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6857,201.48,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6858,206.42,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6859,201.48,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6860,197.29,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6861,182.84,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6862,179.18,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6863,164.44,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6864,162.06,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6865,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6866,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6867,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6868,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
6869,149.09,65.425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
6870,164.44,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6871,186.54,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6872,165.66,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6873,149.09,65.425,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,2.0
6874,148.9,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
6875,148.88,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
6876,148.87,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6877,144.32,65.425,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6878,147.73,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6879,149.09,65.425,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
6880,171.87,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6881,202.46,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6882,217.17,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6883,217.17,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6884,205.27,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6885,203.89,65.425,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6886,200.41,65.425,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6887,187.16,65.425,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6888,182.84,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6889,180.84,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6890,164.55,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6891,177.89,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6892,188.04,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6893,210.62,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6894,217.18,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6895,244.02,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6896,275.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6897,275.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6898,246.69,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6899,220.75,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6900,205.2,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6901,209.38,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6902,262.21,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6903,264.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6904,273.12,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6905,275.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6906,351.24,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6907,281.06,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6908,217.18,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6909,209.74,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6910,204.36,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6911,186.54,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6912,177.89,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6913,160.71,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6914,160.71,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6915,160.71,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6916,165.06,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6917,204.36,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6918,217.18,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6919,217.18,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6920,275.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6921,262.21,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6922,236.96,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6923,214.71,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6924,209.67,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6925,214.71,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6926,262.98,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6927,270.37,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6928,267.0,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6929,275.86,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6930,275.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6931,270.37,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6932,197.46,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6933,183.53,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6934,168.85,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6935,153.18,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6936,148.6,64.757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6937,148.1,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6938,148.1,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6939,149.37,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6940,153.18,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6941,186.54,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6942,207.0,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6943,207.0,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6944,262.94,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6945,262.21,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6946,262.21,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6947,236.96,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6948,225.96,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6949,201.49,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6950,209.65,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6951,236.96,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,4.0
6952,256.99,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6953,262.94,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6954,264.87,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6955,262.94,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6956,200.36,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6957,188.04,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6958,182.84,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6959,163.16,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6960,151.11,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6961,149.19,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6962,149.19,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6963,149.19,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6964,151.11,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6965,184.3,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6966,204.91,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6967,206.42,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6968,259.4,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6969,235.34,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6970,193.57,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6971,191.95,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6972,191.95,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6973,191.95,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6974,205.69,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
6975,207.26,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6976,236.96,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6977,259.4,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6978,259.59,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6979,259.4,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6980,182.55,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6981,161.93,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
6982,153.26,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6983,134.47,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
6984,134.47,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
6985,134.47,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
6986,134.47,64.757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
6987,134.47,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
6988,134.74,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
6989,170.3,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
6990,183.77,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
6991,200.28,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
6992,230.82,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
6993,205.7,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
6994,168.68,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
6995,168.68,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
6996,168.68,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
6997,168.68,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
6998,168.68,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
6999,201.6,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
7000,227.94,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
7001,232.22,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
7002,246.73,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
7003,227.94,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
7004,162.06,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7005,160.78,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
7006,132.73,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7007,132.73,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
7008,132.73,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
7009,129.72,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
7010,126.63,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
7011,129.72,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7012,132.73,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7013,132.73,64.757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7014,132.73,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7015,146.53,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
7016,170.51,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
7017,142.54,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
7018,132.73,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7019,132.73,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
7020,132.73,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
7021,132.73,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
7022,132.73,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
7023,141.77,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
7024,166.49,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
7025,190.34,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
7026,198.49,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
7027,190.34,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
7028,181.01,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
7029,179.37,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
7030,176.57,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7031,164.18,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7032,160.79,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
7033,158.31,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
7034,142.25,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7035,138.94,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,2.0
7036,138.94,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
7037,138.94,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
7038,142.54,64.757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
7039,153.63,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
7040,136.18,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7041,132.73,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7042,132.71,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
7043,122.77,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
7044,92.09,64.757,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
7045,82.81,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
7046,106.25,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
7047,132.72,64.757,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
7048,152.99,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
7049,181.19,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
7050,181.19,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
7051,181.19,64.757,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
7052,162.81,64.757,1.0,1.0,4.8,2.0,2.0,2.0,0.0,2.0
7053,151.81,64.757,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
7054,141.77,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
7055,134.07,64.757,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
7056,134.07,66.214,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
7057,134.07,66.214,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
7058,134.07,66.214,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
7059,134.63,66.214,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
7060,143.05,66.214,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
7061,186.54,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
7062,208.52,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
7063,218.58,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
7064,274.89,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
7065,270.24,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
7066,261.39,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
7067,241.78,66.214,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
7068,241.78,66.214,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
7069,261.39,66.214,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
7070,261.39,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
7071,264.87,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
7072,277.66,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
7073,281.79,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
7074,313.21,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
7075,278.97,66.214,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
7076,218.59,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7077,207.67,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7078,188.86,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7079,182.84,66.214,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
7080,165.95,66.214,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
