t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,hydrogen_storage.hydrogen_balance,hydrogen_storage.charging_hydrogen,hydrogen_storage.discharging_hydrogen,hydrogen_storage.hydrogen_content,hydrogen_storage.charge_bin,hydrogen_storage.discharge_bin,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power,arc6_expanded.hydrogen,arc8_expanded.hydrogen
3662,42.549,112.77,1.0,257.9290833333334,99.80596000000003,133.07461333333336,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,800.52234,1.0,-0.0,-0.0,0.19404000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,99.80596000000003,0.19404000000000002,0.0,0.0,0.0,0.0,0.0
3663,42.549,115.09,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.68346000000003,0.0,99.68346000000003,700.83888,1.0,-0.0,-0.0,0.31654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.31654,99.68346000000003,0.0,0.0,0.0,0.0
3664,42.549,131.22,1.0,257.93725000000006,99.80988000000002,133.07984000000002,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.19012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,99.80988000000002,0.19012,0.0,0.0,0.0,0.0,0.0
3665,42.549,145.97,1.0,258.10875000000004,99.89220000000003,133.18960000000004,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.10779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,99.89220000000003,0.10779999999999999,0.0,0.0,0.0,0.0,0.0
3666,42.549,160.7,1.0,258.15570833333334,99.91474000000002,133.21965333333335,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.08525999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,99.91474000000002,0.08525999999999999,0.0,0.0,0.0,0.0,0.0
3667,42.549,160.71,1.0,258.2904583333334,99.97942000000003,133.30589333333336,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.02058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,99.97942000000003,0.02058,0.0,0.0,0.0,0.0,0.0
3668,42.549,127.42,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,42.549,127.41,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,42.549,124.53,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2700.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
3671,42.549,115.74,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,700.83888,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,42.549,106.87,0.0,0.0,0.0,0.0,94.26014000000032,94.26014000000032,0.0,-94.26014000000032,94.26014000000032,0.0,795.0990200000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,0.0,0.0,0.0,94.26014000000032,0.0,0.0,0.0
3673,42.549,106.87,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,895.0990200000003,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2400.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0
3674,42.549,106.87,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,995.0990200000003,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2700.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
3675,42.549,110.25,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,995.0990200000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,42.549,117.15,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,995.0990200000003,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,42.549,127.42,1.0,258.32312500000006,99.99510000000004,133.32680000000005,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,995.0990200000003,1.0,-0.0,-0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,99.99510000000004,0.0049,0.0,0.0,0.0,0.0,0.0
3678,42.549,129.08,1.0,258.17,99.92160000000001,133.2288,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,995.0990200000003,1.0,-0.0,-0.0,0.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,99.92160000000001,0.0784,0.0,0.0,0.0,0.0,0.0
3679,42.549,129.07,1.0,257.8902916666667,99.78734000000003,133.0497866666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,995.0990200000003,1.0,-0.0,-0.0,0.21266,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2400.0,-0.0,1.0,99.78734000000003,0.21266,0.0,0.0,0.0,0.0,300.0
3680,42.549,155.42,1.0,257.5758750000001,99.63642000000004,132.84856000000005,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,995.0990200000003,1.0,-0.0,-0.0,0.36358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1.0,0.0,99.63642000000004,0.36358,0.0,0.0,0.0,0.0,0.0
3681,42.549,139.76,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.41396000000003,0.0,99.41396000000003,895.6850600000002,1.0,-0.0,-0.0,0.58604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1.0,0.0,0.0,0.58604,99.41396000000003,0.0,0.0,0.0,0.0
3682,42.549,131.22,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.57762000000002,0.0,99.57762000000002,796.1074400000002,1.0,-0.0,-0.0,0.42238,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2100.0,-0.0,1.0,0.0,0.42238,99.57762000000002,0.0,0.0,0.0,300.0
3683,42.549,131.23,1.0,257.637125,99.66582000000002,132.88776000000001,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,796.1074400000002,1.0,-0.0,-0.0,0.33418000000000003,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,-0.0,1.0,99.66582000000002,0.33418000000000003,0.0,0.0,0.0,0.0,300.0
3684,42.549,130.96,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.48256000000003,0.0,99.48256000000003,696.6248800000002,1.0,-0.0,-0.0,0.51744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.51744,99.48256000000003,0.0,0.0,0.0,0.0
3685,42.549,130.96,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.50216000000003,0.0,99.50216000000003,597.1227200000002,1.0,-0.0,-0.0,0.49784,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,0.0,0.49784,99.50216000000003,0.0,0.0,0.0,300.0
3686,42.549,131.23,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.50216000000003,0.0,99.50216000000003,497.6205600000002,1.0,-0.0,-0.0,0.49784,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,0.0,0.49784,99.50216000000003,0.0,0.0,0.0,0.0
3687,42.549,143.37,0.0,0.0,0.0,0.0,-100.00000000000004,0.0,100.00000000000004,99.56390000000005,0.0,99.56390000000005,398.05666000000014,1.0,-0.0,-0.0,0.4361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.4361,99.56390000000005,0.0,0.0,0.0,0.0
3688,42.549,155.5,0.0,0.0,0.0,0.0,-100.00000000000004,0.0,100.00000000000004,99.61976000000004,0.0,99.61976000000004,298.4369000000001,1.0,-0.0,-0.0,0.38024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.38024,99.61976000000004,0.0,0.0,0.0,0.0
3689,42.549,169.47,1.0,257.833125,99.75990000000002,133.0132,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.24009999999999998,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,99.75990000000002,0.24009999999999998,0.0,0.0,0.0,0.0,300.0
3690,42.549,169.49,1.0,258.1638750000001,99.91866000000005,133.22488000000004,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.08134000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,0.0,99.91866000000005,0.08134000000000001,0.0,0.0,0.0,0.0,0.0
3691,42.549,169.49,1.0,258.2639166666667,99.96668000000003,133.2889066666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.03332,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1200.0,-0.0,1.0,99.96668000000003,0.03332,0.0,0.0,0.0,0.0,300.0
3692,42.549,134.38,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
3693,42.549,134.38,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,42.549,134.37,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
3695,42.549,127.42,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,42.549,123.22,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
3697,42.549,114.76,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,42.549,114.2,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,42.549,114.2,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,42.549,114.75,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,42.549,127.42,1.0,258.32312500000006,99.99510000000004,133.32680000000005,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0049,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,99.99510000000004,0.0049,0.0,0.0,0.0,0.0,0.0
3702,42.549,134.37,1.0,258.286375,99.97746000000001,133.30328,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.022539999999999998,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,99.97746000000001,0.022539999999999998,0.0,0.0,0.0,0.0,0.0
3703,42.549,134.37,1.0,258.16795833333344,99.92062000000004,133.22749333333337,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.07938,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1500.0,1.0,0.0,99.92062000000004,0.07938,0.0,0.0,0.0,0.0,0.0
3704,42.549,160.71,1.0,258.0924166666667,99.88436000000002,133.17914666666667,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.11563999999999999,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,99.88436000000002,0.11563999999999999,0.0,0.0,0.0,0.0,0.0
3705,42.549,138.61,1.0,258.0372916666667,99.85790000000003,133.1438666666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.14209999999999998,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2100.0,1.0,0.0,99.85790000000003,0.14209999999999998,0.0,0.0,0.0,0.0,0.0
3706,42.549,129.78,1.0,258.01891666666666,99.84908000000001,133.1321066666667,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.15092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,-0.0,1.0,99.84908000000001,0.15092,0.0,0.0,0.0,0.0,0.0
3707,42.549,127.55,1.0,258.07404166666674,99.87554000000003,133.1673866666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.12446,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2400.0,1.0,0.0,99.87554000000003,0.12446,0.0,0.0,0.0,0.0,0.0
3708,42.549,127.54,1.0,258.15979166666676,99.91670000000005,133.2222666666667,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0833,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2700.0,1.0,0.0,99.91670000000005,0.0833,0.0,0.0,0.0,0.0,0.0
3709,42.549,127.54,1.0,258.18837500000006,99.93042000000003,133.24056000000002,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.06957999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,-0.0,1.0,99.93042000000003,0.06957999999999999,0.0,0.0,0.0,0.0,0.0
3710,42.549,127.54,1.0,258.1455000000001,99.90984000000003,133.21312000000003,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.09015999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,-0.0,1.0,99.90984000000003,0.09015999999999999,0.0,0.0,0.0,0.0,0.0
3711,42.549,130.22,1.0,258.13120833333335,99.90298000000001,133.20397333333335,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.09702000000000001,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,3000.0,1.0,0.0,99.90298000000001,0.09702000000000001,0.0,0.0,0.0,0.0,0.0
3712,42.549,137.45,1.0,258.16183333333333,99.91768000000002,133.22357333333335,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.08232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,99.91768000000002,0.08232,0.0,0.0,0.0,0.0,0.0
3713,42.549,156.84,1.0,258.2271666666667,99.94904000000002,133.2653866666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.05096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,99.94904000000002,0.05096,0.0,0.0,0.0,0.0,0.0
3714,42.549,169.47,1.0,258.1475416666667,99.91082000000003,133.2144266666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.08918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,99.91082000000003,0.08918,0.0,0.0,0.0,0.0,0.0
3715,42.549,169.49,1.0,258.32516666666675,99.99608000000003,133.3281066666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,99.99608000000003,0.00392,0.0,0.0,0.0,0.0,0.0
3716,42.549,134.37,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,42.549,134.37,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,42.549,132.76,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,42.549,121.65,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,42.549,116.59,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,42.549,112.13,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,42.549,112.13,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2700.0,-0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0
3723,42.549,112.13,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,42.549,115.73,1.0,258.3333333333333,100.0,133.33333333333331,-100.0,0.0,100.0,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,42.549,125.8,1.0,258.32312500000006,99.99510000000004,133.32680000000005,-100.00000000000004,0.0,100.00000000000004,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,-0.0,1.0,99.99510000000004,0.0049,0.0,0.0,0.0,0.0,0.0
3726,42.549,131.92,1.0,258.27004166666666,99.96962000000002,133.29282666666668,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.03038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,99.96962000000002,0.03038,0.0,0.0,0.0,0.0,0.0
3727,42.549,131.91,1.0,258.23533333333336,99.95296000000002,133.27061333333336,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.04704,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2400.0,-0.0,1.0,99.95296000000002,0.04704,0.0,0.0,0.0,0.0,300.0
3728,42.549,155.42,1.0,258.1475416666667,99.91082000000003,133.2144266666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.08918,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2100.0,-0.0,1.0,99.91082000000003,0.08918,0.0,0.0,0.0,0.0,300.0
3729,42.549,143.37,1.0,258.03116666666676,99.85496000000003,133.1399466666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.14504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0,0.0,99.85496000000003,0.14504,0.0,0.0,0.0,0.0,0.0
3730,42.549,132.3,1.0,257.8412916666667,99.76382000000001,133.01842666666667,-100.00000000000001,0.0,100.00000000000001,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.23618,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1800.0,-0.0,1.0,99.76382000000001,0.23618,0.0,0.0,0.0,0.0,300.0
3731,42.549,131.16,1.0,257.59629166666673,99.64622000000003,132.8616266666667,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.35378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,99.64622000000003,0.35378,0.0,0.0,0.0,0.0,0.0
3732,42.549,125.42,1.0,257.9352083333334,99.80890000000002,133.07853333333335,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,298.4369000000001,1.0,-0.0,-0.0,0.1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,99.80890000000002,0.1911,0.0,0.0,0.0,0.0,0.0
3733,42.549,125.42,0.0,0.0,0.0,0.0,-100.00000000000003,0.0,100.00000000000003,99.54332000000002,0.0,99.54332000000002,198.89358000000007,1.0,-0.0,-0.0,0.45668000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.45668000000000003,99.54332000000002,0.0,0.0,0.0,0.0
3734,42.549,125.43,0.0,0.0,0.0,0.0,-100.00000000000004,0.0,100.00000000000004,99.46002000000004,0.0,99.46002000000004,99.43356000000003,1.0,-0.0,-0.0,0.53998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,0.53998,99.46002000000004,0.0,0.0,0.0,0.0
3735,42.549,128.79,1.0,257.59220833333336,99.64426000000003,132.85901333333337,-100.00000000000003,0.0,100.00000000000003,0.0,0.0,0.0,99.43356000000003,1.0,-0.0,-0.0,0.35574,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1500.0,-0.0,1.0,99.64426000000003,0.35574,0.0,0.0,0.0,0.0,300.0
