t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,hydrogen_storage.hydrogen_balance,hydrogen_storage.charging_hydrogen,hydrogen_storage.discharging_hydrogen,hydrogen_storage.hydrogen_content,hydrogen_storage.charge_bin,hydrogen_storage.discharge_bin,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power,arc6_expanded.hydrogen,arc8_expanded.hydrogen
4080,46.878,130.01,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-52.405042258760886,0.0,52.405042258760886,1.2025211293803295,0.0,1.2025211293803295,2700.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,1.2025211293803295
4081,46.878,125.8,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2700.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4082,46.878,123.01,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4083,46.878,120.16,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4084,46.878,124.25,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4085,46.878,139.93,1.0,258.31291666666664,99.9902,133.32026666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0098,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-54.810084517521545,0.0,54.810084517521545,3.6075633881409885,0.0,3.6075633881409885,2996.392436611859,0.0,1.0,99.9902,0.0098,0.0,0.0,100.0,51.20252112938056,3.6075633881409885
4086,46.878,141.35,1.0,258.15570833333334,99.91474,133.21965333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08525999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2996.392436611859,0.0,1.0,99.91474,0.08525999999999999,0.0,0.0,100.0,51.20252112938056,0.0
4087,46.878,141.34,1.0,258.01279166666666,99.84614,133.12818666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15386,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2996.392436611859,0.0,1.0,99.84614,0.15386,0.0,0.0,100.0,51.20252112938056,0.0
4088,46.878,165.02,1.0,257.612625,99.65406,132.87207999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34593999999999997,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2697.5949577412393,0.0,1.0,99.65406,0.34593999999999997,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4089,46.878,155.41,1.0,257.66979166666664,99.6815,132.90866666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3185,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2697.5949577412393,0.0,1.0,99.6815,0.3185,0.0,0.0,100.0,51.20252112938056,0.0
4090,46.878,149.1,1.0,256.9592916666667,99.34046,132.45394666666664,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65954,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2997.5949577412393,1.0,0.0,99.34046,0.65954,0.0,0.0,100.0,51.20252112938056,0.0
4091,46.878,138.37,1.0,256.65099999999995,99.19248,132.25664,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8075199999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2698.7974788706197,0.0,1.0,99.19248,0.8075199999999999,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4092,46.878,124.47,1.0,256.62037499999997,99.17778,132.23703999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.82222,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2698.7974788706197,0.0,1.0,99.17778,0.82222,0.0,0.0,100.0,51.20252112938056,0.0
4093,46.878,121.67,1.0,256.63058333333333,99.18268,132.24357333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8173199999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2400.0,0.0,1.0,99.18268,0.8173199999999999,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4094,46.878,121.67,1.0,257.52891666666665,99.61388,132.81850666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38612,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2700.0,1.0,0.0,99.61388,0.38612,0.0,0.0,100.0,51.20252112938056,0.0
4095,46.878,122.89,1.0,256.987875,99.35418,132.47224,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6458200000000001,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2700.0,0.0,1.0,99.35418,0.6458200000000001,0.0,0.0,100.0,51.20252112938056,0.0
4096,46.878,131.04,1.0,257.63508333333334,99.66484,132.88645333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33516,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,3000.0,1.0,0.0,99.66484,0.33516,0.0,0.0,100.0,51.20252112938056,0.0
4097,46.878,150.85,1.0,257.83925,99.76284,133.01711999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23715999999999998,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2701.2025211293803,0.0,1.0,99.76284,0.23715999999999998,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4098,46.878,167.62,1.0,258.139375,99.9069,133.20919999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0931,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2701.2025211293803,0.0,1.0,99.9069,0.0931,0.0,0.0,100.0,51.20252112938056,0.0
4099,46.878,167.62,1.0,258.28025,99.97452,133.29935999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02548,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2402.4050422587607,0.0,1.0,99.97452,0.02548,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4100,46.878,132.9,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2702.4050422587607,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4101,46.878,132.9,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2403.607563388141,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4102,46.878,132.62,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2403.607563388141,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4103,46.878,123.24,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2104.8100845175213,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4104,46.878,121.37,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1806.0126056469019,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4105,46.878,118.3,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1507.2151267762824,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4106,46.878,115.86,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1507.2151267762824,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4107,46.878,115.38,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,1807.2151267762824,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4108,46.878,114.81,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1508.417647905663,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4109,46.878,113.43,0.0,0.0,0.0,0.0,99.9951,100.0,0.0049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0049,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,1808.417647905663,1.0,0.0,0.0,0.0049,0.0,0.0,100.0,51.20252112938056,0.0
4110,46.878,108.6,0.0,0.0,0.0,0.0,99.9461,100.0,0.053899999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.053899999999999997,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2108.417647905663,1.0,0.0,0.0,0.053899999999999997,0.0,0.0,100.0,51.20252112938056,0.0
4111,46.878,92.19,0.0,0.0,0.0,0.0,99.97452,100.0,0.02548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02548,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2108.417647905663,0.0,1.0,0.0,0.02548,0.0,0.0,100.0,51.20252112938056,0.0
4112,46.878,90.29,0.0,0.0,0.0,0.0,99.88436,100.0,0.11563999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11563999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2108.417647905663,0.0,1.0,0.0,0.11563999999999999,0.0,0.0,100.0,51.20252112938056,0.0
4113,46.878,57.25,0.0,0.0,0.0,0.0,99.86378,100.0,0.13622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13622,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2108.417647905663,0.0,1.0,0.0,0.13622,0.0,0.0,100.0,51.20252112938056,0.0
4114,46.878,7.65,0.0,0.0,0.0,0.0,99.87848,100.0,0.12152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12152,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2108.417647905663,0.0,1.0,0.0,0.12152,0.0,0.0,100.0,51.20252112938056,0.0
4115,46.878,7.64,0.0,0.0,0.0,0.0,99.90984,100.0,0.09015999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09015999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1809.6201690350438,0.0,1.0,0.0,0.09015999999999999,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4116,46.878,7.64,0.0,0.0,0.0,0.0,99.88338,100.0,0.11661999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11661999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1809.6201690350438,0.0,1.0,0.0,0.11661999999999999,0.0,0.0,100.0,51.20252112938056,0.0
4117,46.878,7.64,0.0,0.0,0.0,0.0,99.81674,100.0,0.18326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18326,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1510.8226901644243,0.0,1.0,0.0,0.18326,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4118,46.878,7.72,0.0,0.0,0.0,0.0,99.89808,100.0,0.10192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10192,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1212.025211293805,0.0,1.0,0.0,0.10192,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4119,46.878,50.37,0.0,0.0,0.0,0.0,99.94904,100.0,0.05096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05096,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,1512.025211293805,1.0,0.0,0.0,0.05096,0.0,0.0,100.0,51.20252112938056,0.0
4120,46.878,92.15,0.0,0.0,0.0,0.0,99.95982,100.0,0.04018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04018,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1512.025211293805,0.0,1.0,0.0,0.04018,0.0,0.0,100.0,51.20252112938056,0.0
4121,46.878,115.73,0.0,0.0,0.0,0.0,99.90984,100.0,0.09015999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09015999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1512.025211293805,0.0,1.0,0.0,0.09015999999999999,0.0,0.0,100.0,51.20252112938056,0.0
4122,46.878,125.8,1.0,258.2925,99.9804,133.3072,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0196,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,1812.025211293805,1.0,0.0,99.9804,0.0196,0.0,0.0,100.0,51.20252112938056,0.0
4123,46.878,126.94,1.0,258.24554166666667,99.95786,133.27714666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04214,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1812.025211293805,0.0,1.0,99.95786,0.04214,0.0,0.0,100.0,51.20252112938056,0.0
4124,46.878,126.94,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1513.2277324231854,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4125,46.878,126.95,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1214.430253552566,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4126,46.878,126.95,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1214.430253552566,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4127,46.878,125.8,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-72.8479014582299,0.0,72.8479014582299,21.645380328849342,0.0,21.645380328849342,1192.7848732237167,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,21.645380328849342
4128,46.878,124.53,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,893.9873943530972,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4129,46.878,124.53,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,893.9873943530972,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4130,46.878,124.51,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,1193.9873943530972,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4131,46.878,121.37,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1193.9873943530972,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4132,46.878,114.84,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,1193.9873943530972,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
4133,46.878,108.91,0.0,0.0,0.0,0.0,99.9951,100.0,0.0049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0049,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,895.1899154824778,0.0,1.0,0.0,0.0049,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4134,46.878,99.46,0.0,0.0,0.0,0.0,99.9755,100.0,0.0245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0245,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,895.1899154824778,0.0,1.0,0.0,0.0245,0.0,0.0,100.0,51.20252112938056,0.0
4135,46.878,89.93,0.0,0.0,0.0,0.0,99.94512,100.0,0.05488,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05488,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,895.1899154824778,0.0,1.0,0.0,0.05488,0.0,0.0,100.0,51.20252112938056,0.0
4136,46.878,89.75,0.0,0.0,0.0,0.0,99.93238,100.0,0.06762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06762,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,895.1899154824778,0.0,1.0,0.0,0.06762,0.0,0.0,100.0,51.20252112938056,0.0
4137,46.878,88.84,0.0,0.0,0.0,0.0,99.91376,100.0,0.08624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08624,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,895.1899154824778,0.0,1.0,0.0,0.08624,0.0,0.0,100.0,51.20252112938056,0.0
4138,46.878,56.28,0.0,0.0,0.0,0.0,99.79812,100.0,0.20187999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20187999999999998,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,596.3924366118583,0.0,1.0,0.0,0.20187999999999998,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4139,46.878,50.37,0.0,0.0,0.0,0.0,99.91572,100.0,0.08428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08428,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,297.5949577412389,0.0,1.0,0.0,0.08428,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4140,46.878,7.72,0.0,0.0,0.0,0.0,99.88142,100.0,0.11857999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11857999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,597.5949577412389,1.0,0.0,0.0,0.11857999999999999,0.0,0.0,100.0,51.20252112938056,0.0
4141,46.878,7.72,0.0,0.0,0.0,0.0,99.80792,100.0,0.19208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19208,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,597.5949577412389,0.0,1.0,0.0,0.19208,0.0,0.0,100.0,51.20252112938056,0.0
4142,46.878,7.72,0.0,0.0,0.0,0.0,99.85692,100.0,0.14307999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14307999999999998,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,597.5949577412389,0.0,1.0,0.0,0.14307999999999998,0.0,0.0,100.0,51.20252112938056,0.0
4143,46.878,7.88,0.0,0.0,0.0,0.0,99.87652,100.0,0.12347999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12347999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,298.79747887061944,0.0,1.0,0.0,0.12347999999999999,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4144,46.878,88.86,0.0,0.0,0.0,0.0,99.9314,100.0,0.06860000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06860000000000001,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,0.0,0.0,1.0,0.0,0.06860000000000001,0.0,0.0,100.0,51.20252112938056,298.79747887061944
4145,46.878,107.94,0.0,0.0,0.0,0.0,99.90396,100.0,0.09604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09604,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,300.0,1.0,0.0,0.0,0.09604,0.0,0.0,100.0,51.20252112938056,0.0
4146,46.878,121.34,1.0,258.27004166666666,99.96962,133.29282666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03038,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,300.0,0.0,1.0,99.96962,0.03038,0.0,0.0,100.0,51.20252112938056,0.0
4147,46.878,124.26,1.0,258.2925,99.9804,133.3072,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0196,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,300.0,0.0,1.0,99.9804,0.0196,0.0,0.0,100.0,51.20252112938056,0.0
4148,46.878,125.8,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,1.2025211293805569,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,298.79747887061944
