t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power
3815,42.549,134.05,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3816,42.25,103.19,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,0.0,100.0
3817,42.25,103.19,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,0.0,100.0
3818,42.25,103.19,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,0.0,100.0
3819,42.25,103.19,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,0.0,100.0
3820,42.25,103.19,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,0.0,100.0
3821,42.25,103.19,0.0,0.0,0.0,0.0,99.96472,100.0,0.03528,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.03528,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.03528,0.0,0.0,100.0
3822,42.25,103.19,0.0,0.0,0.0,0.0,99.90494,100.0,0.09506,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.09506,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.09506,0.0,0.0,100.0
3823,42.25,70.54,0.0,0.0,0.0,0.0,99.85594,100.0,0.14406,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.14406,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.14406,0.0,0.0,100.0
3824,42.25,68.68,0.0,0.0,0.0,0.0,99.69816,100.0,0.30184,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.30184,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.30184,0.0,0.0,100.0
3825,42.25,63.21,0.0,0.0,0.0,0.0,99.52666,100.0,0.47334,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.47334,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.47334,0.0,0.0,100.0
3826,42.25,0.32,0.0,0.0,0.0,0.0,99.77754,100.0,0.22246,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.22246,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.22246,0.0,0.0,100.0
3827,42.25,0.01,0.0,0.0,0.0,0.0,99.77166,100.0,0.22834000000000002,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.22834000000000002,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.22834000000000002,0.0,0.0,100.0
3828,42.25,0.0,0.0,0.0,0.0,0.0,99.8579,100.0,0.14209999999999998,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.14209999999999998,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.14209999999999998,0.0,0.0,100.0
3829,42.25,0.0,0.0,0.0,0.0,0.0,99.37182,100.0,0.62818,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.62818,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.62818,0.0,0.0,100.0
3830,42.25,0.31,0.0,0.0,0.0,0.0,99.75402,100.0,0.24598,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.24598,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.24598,0.0,0.0,100.0
3831,42.25,9.74,0.0,0.0,0.0,0.0,99.67268,100.0,0.32732,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.32732,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.32732,0.0,0.0,100.0
3832,42.25,86.36,0.0,0.0,0.0,0.0,99.69718,100.0,0.30282,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.30282,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.30282,0.0,0.0,100.0
3833,42.25,133.16,0.9999999999999999,257.9760416666667,99.8285,133.10466666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.17149999999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.8285,0.17149999999999999,0.0,0.0,100.0
3834,42.25,152.49,0.9999999999999999,258.21287499999994,99.94218,133.25624,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.057819999999999996,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.94218,0.057819999999999996,0.0,0.0,100.0
3835,42.25,166.09,0.9999999999999997,258.26391666666666,99.96668,133.28890666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.03332,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.96668,0.03332,0.0,0.0,100.0
3836,42.25,132.15,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3837,42.25,132.15,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3838,42.25,128.35,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3839,42.25,119.17,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3840,46.38,128.7,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3841,46.38,125.8,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3842,46.38,125.8,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3843,46.38,127.11,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3844,46.38,127.45,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3845,46.38,135.57,0.9999999999999996,258.32312499999995,99.9951,133.3268,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0049,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.9951,0.0049,0.0,0.0,100.0
3846,46.38,135.57,0.9999999999999997,258.121,99.89808,133.19743999999997,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.10192,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.89808,0.10192,0.0,0.0,100.0
3847,46.38,127.42,0.9999999999999996,257.90866666666665,99.79616,133.06154666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.20384,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.79616,0.20384,0.0,0.0,100.0
3848,46.38,147.21,0.9999999999999999,257.43091666666663,99.56684,132.75578666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.43316,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.56684,0.43316,0.0,0.0,100.0
3849,46.38,129.79,0.9999999999999999,257.39212499999996,99.54822,132.73095999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.45178,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.54822,0.45178,0.0,0.0,100.0
3850,46.38,122.81,0.9999999999999996,256.798,99.26304,132.35072,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.73696,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.26304,0.73696,0.0,0.0,100.0
3851,46.38,122.79,0.9999999999999999,258.21287499999994,99.94218,133.25624,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.057819999999999996,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.94218,0.057819999999999996,0.0,0.0,100.0
3852,46.38,122.79,0.9999999999999996,256.77145833333327,99.2503,132.33373333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.7497,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.2503,0.7497,0.0,0.0,100.0
3853,46.38,122.79,0.9999999999999996,257.01849999999996,99.36888,132.49184,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.63112,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.36888,0.63112,0.0,0.0,100.0
3854,46.38,126.54,0.9999999999999997,256.9715416666666,99.34634,132.46178666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.65366,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.34634,0.65366,0.0,0.0,100.0
3855,46.38,132.52,0.9999999999999997,257.92704166666664,99.80498,133.07330666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.19502,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.80498,0.19502,0.0,0.0,100.0
3856,46.38,150.29,0.9999999999999997,257.6044583333333,99.65014,132.86685333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.34986,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.65014,0.34986,0.0,0.0,100.0
3857,46.38,166.79,0.9999999999999997,257.92704166666664,99.80498,133.07330666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.19502,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.80498,0.19502,0.0,0.0,100.0
3858,46.38,171.26,0.9999999999999997,258.121,99.89808,133.19743999999997,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.10192,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.89808,0.10192,0.0,0.0,100.0
3859,46.38,172.85,0.9999999999999997,258.25575,99.96276,133.28368,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.037239999999999995,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.96276,0.037239999999999995,0.0,0.0,100.0
3860,46.38,137.05,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3861,46.38,135.78,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3862,46.38,135.57,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3863,46.38,135.57,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3864,46.38,127.88,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3865,46.38,125.81,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3866,46.38,124.53,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3867,46.38,123.12,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3868,46.38,123.36,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3869,46.38,131.66,0.9999999999999996,258.32312499999995,99.9951,133.3268,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0049,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.9951,0.0049,0.0,0.0,100.0
3870,46.38,135.54,0.9999999999999997,258.14345833333334,99.90886,133.21181333333334,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.09114,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.90886,0.09114,0.0,0.0,100.0
3871,46.38,128.7,0.9999999999999997,257.92704166666664,99.80498,133.07330666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.19502,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.80498,0.19502,0.0,0.0,100.0
3872,46.38,150.25,0.9999999999999997,257.66162499999996,99.67758,132.90344,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.32242,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.67758,0.32242,0.0,0.0,100.0
3873,46.38,148.74,0.9999999999999999,257.64733333333334,99.67072,132.89429333333334,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.32928,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.67072,0.32928,0.0,0.0,100.0
3874,46.38,126.54,0.9999999999999999,257.098125,99.4071,132.5428,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.5929,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.4071,0.5929,0.0,0.0,100.0
3875,46.38,127.35,0.9999999999999997,256.85516666666666,99.29048,132.38730666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.7095199999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.29048,0.7095199999999999,0.0,0.0,100.0
3876,46.38,126.52,0.9999999999999997,257.40233333333333,99.55312,132.73749333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.44688,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.55312,0.44688,0.0,0.0,100.0
3877,46.38,88.31,0.0,0.0,0.0,0.0,99.47668,100.0,0.52332,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.52332,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.52332,0.0,0.0,100.0
3878,46.38,88.32,0.0,0.0,0.0,0.0,99.48648,100.0,0.51352,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.51352,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.51352,0.0,0.0,100.0
3879,46.38,122.34,0.9999999999999999,257.24104166666666,99.4757,132.63426666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.5243,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.4757,0.5243,0.0,0.0,100.0
3880,46.38,129.78,0.9999999999999997,257.63712499999997,99.66582,132.88776,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.33418000000000003,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.66582,0.33418000000000003,0.0,0.0,100.0
3881,46.38,148.74,0.9999999999999999,257.7943333333333,99.74128,132.98837333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.25872,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.74128,0.25872,0.0,0.0,100.0
3882,46.38,159.0,0.9999999999999999,258.16183333333333,99.91768,133.22357333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.08232,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.91768,0.08232,0.0,0.0,100.0
3883,46.38,170.96,0.9999999999999999,258.27004166666666,99.96962,133.29282666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.03038,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.96962,0.03038,0.0,0.0,100.0
3884,46.38,135.56,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3885,46.38,135.56,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3886,46.38,135.56,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3887,46.38,134.33,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3888,46.38,125.81,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3889,46.38,124.53,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3890,46.38,123.35,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3891,46.38,123.34,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3892,46.38,125.8,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,100.0,0.0,0.0,0.0,100.0
3893,46.38,135.56,0.9999999999999996,258.32312499999995,99.9951,133.3268,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0049,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.9951,0.0049,0.0,0.0,100.0
3894,46.38,135.56,0.9999999999999997,258.30270833333327,99.9853,133.31373333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0147,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.9853,0.0147,0.0,0.0,100.0
3895,46.38,135.56,0.9999999999999999,257.9535833333333,99.81772,133.0902933333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.18228,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.81772,0.18228,0.0,0.0,100.0
3896,46.38,162.33,0.9999999999999997,258.03933333333333,99.85888,133.14517333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.14112,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.85888,0.14112,0.0,0.0,100.0
3897,46.38,170.98,0.9999999999999996,257.42479166666664,99.5639,132.75186666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.4361,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.5639,0.4361,0.0,0.0,100.0
3898,46.38,134.77,0.9999999999999999,256.76533333333333,99.24736,132.32981333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.75264,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.24736,0.75264,0.0,0.0,100.0
3899,46.38,126.54,0.9999999999999997,257.55341666666664,99.62564,132.83418666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.37436,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.62564,0.37436,0.0,0.0,100.0
3900,46.38,124.02,0.9999999999999997,256.8143333333333,99.27088,132.36117333333334,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.72912,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.27088,0.72912,0.0,0.0,100.0
3901,46.38,123.99,0.9999999999999997,256.93275,99.32772,132.43696,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.67228,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,99.32772,0.67228,0.0,0.0,100.0
