t,value,temp_fwd,temp_ret
1395,0.6220440374490319,78.64375,56.35625
1396,0.6644425246576922,78.64375,56.35625
1397,0.8535628766711918,78.64375,56.35625
1398,1.4174375572814604,78.64375,56.35625
1399,1.5892312843488834,78.64375,56.35625
1400,1.7010645060927618,78.64375,56.35625
1401,1.948849416939235,78.64375,56.35625
1402,1.8925481671669822,78.64375,56.35625
1403,1.86116219028806,78.64375,56.35625
1404,1.7157795940602127,78.64375,56.35625
1405,1.6857336723850092,78.64375,56.35625
1406,1.7026025210016793,78.64375,56.35625
1407,1.5995460887526285,78.64375,56.35625
1408,1.7616159337577446,78.64375,56.35625
1409,1.9207125024159362,78.64375,56.35625
1410,2.068254589991637,78.64375,56.35625
1411,2.104482950225652,78.64375,56.35625
1412,2.085752953230206,78.64375,56.35625
1413,1.9820547787837206,78.64375,56.35625
1414,1.8930400032830035,78.64375,56.35625
1415,1.6328347770146483,78.64375,56.35625
1416,1.3407408454459198,78.64375,56.35625
1417,1.094453235958392,79.67708333333333,55.322916666666664
1418,1.205198398845083,79.67708333333333,55.322916666666664
1419,1.118079383682313,79.67708333333333,55.322916666666664
1420,1.2537170448916561,79.67708333333333,55.322916666666664
1421,1.383307634358627,79.67708333333333,55.322916666666664
1422,1.8041116231552636,79.67708333333333,55.322916666666664
1423,1.9269097156910207,79.67708333333333,55.322916666666664
1424,2.0311553201895256,79.67708333333333,55.322916666666664
1425,2.2236037068220647,79.67708333333333,55.322916666666664
1426,1.9078305256941386,79.67708333333333,55.322916666666664
1427,1.6943998503356035,79.67708333333333,55.322916666666664
1428,1.8494091885148887,79.67708333333333,55.322916666666664
1429,1.7858975229020342,79.67708333333333,55.322916666666664
1430,1.688315835410901,79.67708333333333,55.322916666666664
1431,1.8287604024841146,79.67708333333333,55.322916666666664
1432,1.7616159337577446,79.67708333333333,55.322916666666664
1433,2.121981332285211,79.67708333333333,55.322916666666664
1434,2.2873160521196434,79.67708333333333,55.322916666666664
1435,2.2926692053249638,79.67708333333333,55.322916666666664
1436,2.3186183291967692,79.67708333333333,55.322916666666664
1437,2.2751505536658825,79.67708333333333,55.322916666666664
1438,2.028243837636679,79.67708333333333,55.322916666666664
1439,1.7396567145535244,79.67708333333333,55.322916666666664
1440,1.2959512622773384,79.67708333333333,55.322916666666664
1441,1.067048643889233,79.05416666666666,55.94583333333333
1442,1.1246860792299067,79.05416666666666,55.94583333333333
1443,0.9630729066149054,79.05416666666666,55.94583333333333
1444,0.8748602411152139,79.05416666666666,55.94583333333333
1445,0.987770028600221,79.05416666666666,55.94583333333333
1446,1.3116639423015672,79.05416666666666,55.94583333333333
1447,1.4697784229791684,79.05416666666666,55.94583333333333
1448,1.7293943224163066,79.05416666666666,55.94583333333333
1449,1.6933232217852021,79.05416666666666,55.94583333333333
1450,1.6688685851500855,79.05416666666666,55.94583333333333
1451,1.6795927453972266,79.05416666666666,55.94583333333333
1452,1.9728227889982572,79.05416666666666,55.94583333333333
1453,1.7713656784272407,79.05416666666666,55.94583333333333
1454,1.7314058982402962,79.05416666666666,55.94583333333333
1455,1.8588088818914812,79.05416666666666,55.94583333333333
1456,1.9238151300339357,79.05416666666666,55.94583333333333
1457,1.8908623211309026,79.05416666666666,55.94583333333333
1458,1.9788404128312393,79.05416666666666,55.94583333333333
1459,1.9998379366825634,79.05416666666666,55.94583333333333
1460,2.070838541893738,79.05416666666666,55.94583333333333
1461,2.011614747733181,79.05416666666666,55.94583333333333
1462,1.9077895458301972,79.05416666666666,55.94583333333333
1463,1.8225310409841189,79.05416666666666,55.94583333333333
1464,1.4216794003138231,79.05416666666666,55.94583333333333
1465,1.094453235958392,79.27916666666667,55.72083333333333
1466,1.2364978567916451,79.27916666666667,55.72083333333333
1467,1.1492339259329314,79.27916666666667,55.72083333333333
1468,1.218264188286183,79.27916666666667,55.72083333333333
1469,1.443797951410193,79.27916666666667,55.72083333333333
1470,2.0196262916817407,79.27916666666667,55.72083333333333
1471,2.2451913784096207,79.27916666666667,55.72083333333333
1472,2.2218928394284183,79.27916666666667,55.72083333333333
1473,2.2236037068220647,79.27916666666667,55.72083333333333
1474,1.846978881380036,79.27916666666667,55.72083333333333
1475,1.5919859930129683,79.27916666666667,55.72083333333333
1476,1.386407075661979,79.27916666666667,55.72083333333333
1477,1.4070689721253589,79.27916666666667,55.72083333333333
1478,1.4060059043982291,79.27916666666667,55.72083333333333
1479,1.3654237190505287,79.27916666666667,55.72083333333333
1480,1.366327522132096,79.27916666666667,55.72083333333333
1481,1.47876573239843,79.27916666666667,55.72083333333333
1482,1.8921078196360903,79.27916666666667,55.72083333333333
1483,2.074198637940295,79.27916666666667,55.72083333333333
1484,2.0560003739399333,79.27916666666667,55.72083333333333
1485,2.102118962177195,79.27916666666667,55.72083333333333
1486,2.2010033756573457,79.27916666666667,55.72083333333333
1487,1.893398730035853,79.27916666666667,55.72083333333333
1488,1.2630563797162349,79.27916666666667,55.72083333333333
1489,0.9580673552997411,77.42083333333333,57.579166666666666
1490,0.9696932019708914,77.42083333333333,57.579166666666666
1491,0.9493253690813048,77.42083333333333,57.579166666666666
1492,1.1310945852676773,77.42083333333333,57.579166666666666
1493,1.0497454601738696,77.42083333333333,57.579166666666666
1494,1.416703752227678,77.42083333333333,57.579166666666666
1495,1.7146170470522286,77.42083333333333,57.579166666666666
1496,1.8904918596503628,77.42083333333333,57.579166666666666
1497,1.5309822295079236,77.42083333333333,57.579166666666666
1498,1.2176602705057566,77.42083333333333,57.579166666666666
1499,1.1591185706226028,77.42083333333333,57.579166666666666
1500,1.0033565312801451,77.42083333333333,57.579166666666666
1501,0.9381315129366076,77.42083333333333,57.579166666666666
1502,0.7954137854141223,77.42083333333333,57.579166666666666
1503,0.7487411846947436,77.42083333333333,57.579166666666666
1504,0.8438316336161088,77.42083333333333,57.579166666666666
1505,0.9958194349004615,77.42083333333333,57.579166666666666
1506,1.3263099572098602,77.42083333333333,57.579166666666666
1507,1.4432296953201513,77.42083333333333,57.579166666666666
1508,1.467154538481612,77.42083333333333,57.579166666666666
1509,1.515688139597215,77.42083333333333,57.579166666666666
1510,1.3752115900493367,77.42083333333333,57.579166666666666
1511,1.3200909493549182,77.42083333333333,57.579166666666666
1512,1.0400062471278977,77.42083333333333,57.579166666666666
1513,0.6817843505169993,78.1,56.9
1514,0.8160923822747432,78.1,56.9
1515,0.6792541594990456,78.1,56.9
1516,0.6899146159365066,78.1,56.9
1517,0.6943597035278765,78.1,56.9
1518,0.8727542386275897,78.1,56.9
1519,1.1773675193947428,78.1,56.9
1520,1.2486662852150814,78.1,56.9
1521,1.6349863903908766,78.1,56.9
1522,1.6226564908748808,78.1,56.9
1523,1.5856060635041769,78.1,56.9
1524,1.416496108434791,78.1,56.9
1525,1.4997763269795354,78.1,56.9
1526,1.4050013761451565,78.1,56.9
1527,1.2598589718453939,78.1,56.9
1528,1.3066276809581985,78.1,56.9
1529,1.4229052275043639,78.1,56.9
1530,1.7935301160651353,78.1,56.9
1531,1.8438423234424954,78.1,56.9
1532,1.771395777496735,78.1,56.9
1533,1.9111995994536957,78.1,56.9
1534,1.9201308490733815,78.1,56.9
1535,1.867435262830559,78.1,56.9
1536,1.6687943847863858,78.1,56.9
1537,1.1511653278043037,79.63125,55.36875
1538,1.1149240405755199,79.63125,55.36875
1539,0.9272557825066207,79.63125,55.36875
1540,0.9600472311637988,79.63125,55.36875
1541,1.1581065786437337,79.63125,55.36875
1542,1.6034727638915025,79.63125,55.36875
1543,1.7908033559416885,79.63125,55.36875
1544,1.9152733161866755,79.63125,55.36875
1545,2.2236037068220647,79.63125,55.36875
1546,2.2069920145366533,79.63125,55.36875
1547,2.1659788517913476,79.63125,55.36875
1548,2.1005956730071587,79.63125,55.36875
1549,1.935299222143265,79.63125,55.36875
1550,1.8648161957555764,79.63125,55.36875
1551,1.904463555248752,79.63125,55.36875
1552,1.8637620228816694,79.63125,55.36875
1553,1.8760486558963323,79.63125,55.36875
1554,2.1603503511172835,79.63125,55.36875
1555,2.24458115168434,79.63125,55.36875
1556,2.2390904526413435,79.63125,55.36875
1557,2.1328951361904114,79.63125,55.36875
1558,1.9977206061135697,79.63125,55.36875
1559,1.8648546634668426,79.63125,55.36875
1560,1.4814849532632757,79.63125,55.36875
1561,1.1037290561079336,80.0,55.0
1562,1.1745029434935415,80.0,55.0
1563,1.077567067320321,80.0,55.0
1564,1.0943082016295338,80.0,55.0
1565,1.3244933385561979,80.0,55.0
1566,1.8444026889734138,80.0,55.0
1567,2.1059110578753577,80.0,55.0
1568,2.2515040251062985,80.0,55.0
1569,2.502675057122502,80.0,55.0
1570,2.488830099863756,80.0,55.0
1571,2.617524397581206,80.0,55.0
1572,2.6185688569398162,80.0,55.0
1573,2.6808649958598276,80.0,55.0
1574,2.738110970776449,80.0,55.0
1575,2.6169552172744033,80.0,55.0
1576,2.683799607646966,80.0,55.0
1577,2.6708964939318243,80.0,55.0
1578,2.7328784723950874,80.0,55.0
1579,2.7204045747767074,80.0,55.0
1580,2.67344985419652,80.0,55.0
1581,2.5606540635626898,80.0,55.0
1582,2.3318356846081976,80.0,55.0
1583,2.1621147860559615,80.0,55.0
1584,1.7105318102407163,80.0,55.0
1585,1.3256280493986297,79.59166666666667,55.40833333333333
1586,1.390548250409764,79.59166666666667,55.40833333333333
1587,1.2355406499423374,79.59166666666667,55.40833333333333
1588,1.265691490276946,79.59166666666667,55.40833333333333
1589,1.4315658062999486,79.59166666666667,55.40833333333333
1590,1.92514811457511,79.59166666666667,55.40833333333333
1591,2.1197769906960358,79.59166666666667,55.40833333333333
1592,2.0311553201895256,79.59166666666667,55.40833333333333
1593,2.039954506853777,79.59166666666667,55.40833333333333
1594,1.8018262802848721,79.59166666666667,55.40833333333333
1595,1.7092658065714097,79.59166666666667,55.40833333333333
1596,1.6581596221237158,79.59166666666667,55.40833333333333
1597,1.6857336723850092,79.59166666666667,55.40833333333333
1598,1.6459157907526871,79.59166666666667,55.40833333333333
1599,1.6132900291146253,79.59166666666667,55.40833333333333
1600,1.7473298013782268,79.59166666666667,55.40833333333333
1601,1.832053361824411,79.59166666666667,55.40833333333333
1602,1.935138918238009,79.59166666666667,55.40833333333333
1603,1.9561472846975207,79.59166666666667,55.40833333333333
1604,2.223413607478247,79.59166666666667,55.40833333333333
1605,2.102118962177195,79.59166666666667,55.40833333333333
1606,1.9977206061135697,79.59166666666667,55.40833333333333
1607,1.8085544941220888,79.59166666666667,55.40833333333333
1608,1.4693910227085603,79.59166666666667,55.40833333333333
1609,1.1415371173385411,78.76666666666667,56.233333333333334
1610,1.164405347841921,78.76666666666667,56.233333333333334
1611,1.0189994641462579,78.76666666666667,56.233333333333334
1612,1.0101178007903242,78.76666666666667,56.233333333333334
1613,1.1581065786437337,78.76666666666667,56.233333333333334
1614,1.510306986432695,78.76666666666667,56.233333333333334
1615,1.7098019319080746,78.76666666666667,56.233333333333334
1616,1.6587032575818552,78.76666666666667,56.233333333333334
1617,1.7531006016354274,78.76666666666667,56.233333333333334
1618,1.6253827228220572,78.76666666666667,56.233333333333334
1619,1.6501550894127583,78.76666666666667,56.233333333333334
1620,1.573773078371564,78.76666666666667,56.233333333333334
1621,1.4963193969966715,78.76666666666667,56.233333333333334
1622,1.4060059043982291,78.76666666666667,56.233333333333334
1623,1.3048513766876408,78.76666666666667,56.233333333333334
1624,1.35433763525326,78.76666666666667,56.233333333333334
1625,1.428870805727697,78.76666666666667,56.233333333333334
1626,1.9788404128312393,78.76666666666667,56.233333333333334
1627,2.029350774993257,78.76666666666667,56.233333333333334
1628,2.070838541893738,78.76666666666667,56.233333333333334
1629,2.1953596380146623,78.76666666666667,56.233333333333334
1630,1.7633665596444197,78.76666666666667,56.233333333333334
1631,1.6197775212447636,78.76666666666667,56.233333333333334
1632,1.2522242388273588,78.76666666666667,56.233333333333334
1633,1.0227838850388524,79.19583333333334,55.80416666666667
1634,1.0300857056611425,79.19583333333334,55.80416666666667
1635,0.9630729066149054,79.19583333333334,55.80416666666667
1636,1.0203671544908275,79.19583333333334,55.80416666666667
1637,1.2118928106987514,79.19583333333334,55.80416666666667
1638,1.6034727638915025,79.19583333333334,55.80416666666667
1639,1.7908033559416885,79.19583333333334,55.80416666666667
1640,1.8291092786412348,79.19583333333334,55.80416666666667
1641,1.9640002879402887,79.19583333333334,55.80416666666667
1642,1.8621223450099311,79.19583333333334,55.80416666666667
1643,1.8766755107955841,79.19583333333334,55.80416666666667
1644,1.8192369264449106,79.19583333333334,55.80416666666667
1645,1.6717215148457258,79.19583333333334,55.80416666666667
1646,1.6042057642656555,79.19583333333334,55.80416666666667
1647,1.5858797422901283,79.19583333333334,55.80416666666667
1648,1.5952340853050324,79.19583333333334,55.80416666666667
1649,1.7602135438105009,79.19583333333334,55.80416666666667
1650,1.9063770307265842,79.19583333333334,55.80416666666667
1651,2.014555782139177,79.19583333333334,55.80416666666667
1652,2.085752953230206,79.19583333333334,55.80416666666667
1653,2.0716468394299175,79.19583333333334,55.80416666666667
1654,1.9374934602103293,79.19583333333334,55.80416666666667
1655,1.836573251495588,79.19583333333334,55.80416666666667
1656,1.6972425000025735,79.19583333333334,55.80416666666667
1657,1.3751109620470283,80.0,55.0
1658,1.5633453462292632,80.0,55.0
1659,1.4211104663705116,80.0,55.0
1660,1.5582211092593783,80.0,55.0
1661,1.6273435343708837,80.0,55.0
1662,1.8483136900464874,80.0,55.0
1663,2.146172143351199,80.0,55.0
1664,2.127381345073406,80.0,55.0
1665,2.41243757246029,80.0,55.0
1666,2.2596542276113047,80.0,55.0
1667,2.0920490475778806,80.0,55.0
1668,1.8578391080618692,80.0,55.0
1669,1.8515456955578773,80.0,55.0
1670,1.7515378786571514,80.0,55.0
1671,1.75955870099907,80.0,55.0
1672,1.7468139794316169,80.0,55.0
1673,1.828316291760017,80.0,55.0
1674,2.0373730081426724,80.0,55.0
1675,2.5581254074229567,80.0,55.0
1676,2.6959953769233294,80.0,55.0
1677,2.777126701725106,80.0,55.0
1678,2.754901887161552,80.0,55.0
1679,2.604573944960387,80.0,55.0
1680,2.333562691583115,80.0,55.0
1681,1.8521268654821228,80.0,55.0
1682,1.9390944241078107,80.0,55.0
1683,1.845381254948602,80.0,55.0
1684,2.043026944474265,80.0,55.0
1685,2.0715082364219284,80.0,55.0
1686,2.3965351238078565,80.0,55.0
1687,2.532847977593728,80.0,55.0
1688,2.5220438098228968,80.0,55.0
1689,2.79028878675102,80.0,55.0
1690,2.4233579131683305,80.0,55.0
1691,2.1239584580543616,80.0,55.0
1692,2.0100626945134863,80.0,55.0
1693,1.9249473278397173,80.0,55.0
1694,1.8835681398300668,80.0,55.0
1695,1.8321580977838612,80.0,55.0
1696,1.7754627857073413,80.0,55.0
1697,1.96297638376651,80.0,55.0
1698,2.222458391715715,80.0,55.0
1699,2.4388995357587326,80.0,55.0
1700,2.5739822761729325,80.0,55.0
1701,2.615031939147104,80.0,55.0
1702,2.538989812303837,80.0,55.0
1703,2.4688600016683613,80.0,55.0
1704,2.2388845841114184,80.0,55.0
1705,1.7623145909921807,80.0,55.0
1706,1.8470780935012754,80.0,55.0
1707,1.7798811400271208,80.0,55.0
1708,1.8394253687937714,80.0,55.0
1709,2.078947785294122,80.0,55.0
1710,2.523933952762996,80.0,55.0
1711,2.8890301098196827,80.0,55.0
1712,2.719580464568204,80.0,55.0
1713,2.5496066630465095,80.0,55.0
1714,2.2394549618535358,80.0,55.0
1715,1.9235685801027285,80.0,55.0
1716,1.8192369264449106,80.0,55.0
1717,1.6439199227395203,80.0,55.0
1718,1.618032437742313,80.0,55.0
1719,1.6132900291146253,80.0,55.0
1720,1.6632203789515985,80.0,55.0
1721,1.676457121168642,80.0,55.0
1722,1.8637928627855405,80.0,55.0
1723,2.014555782139177,80.0,55.0
1724,2.041238449368791,80.0,55.0
1725,2.0414787679485795,80.0,55.0
1726,1.7917049454529241,80.0,55.0
1727,1.7807983913463463,80.0,55.0
1728,1.5429507557730437,80.0,55.0
1729,1.314801711857716,78.7625,56.2375
1730,1.390548250409764,78.7625,56.2375
1731,1.2355406499423374,78.7625,56.2375
1732,1.14947563305202,78.7625,56.2375
1733,1.1794199489158446,78.7625,56.2375
1734,1.5368955403691327,78.7625,56.2375
1735,1.8859329095564743,78.7625,56.2375
1736,1.7720225228760333,78.7625,56.2375
1737,1.7980735412588527,78.7625,56.2375
1738,1.6543269994083223,78.7625,56.2375
1739,1.6064399901667723,78.7625,56.2375
1740,1.5188776586385249,78.7625,56.2375
1741,1.3946158753926052,78.7625,56.2375
1742,1.4060059043982291,78.7625,56.2375
1743,1.3288475319343072,78.7625,56.2375
1744,1.3905369204398366,78.7625,56.2375
1745,1.416582783073259,78.7625,56.2375
1746,1.5970307518454496,78.7625,56.2375
1747,1.6697538649637356,78.7625,56.2375
1748,1.8978125897038258,78.7625,56.2375
1749,1.8388157030255086,78.7625,56.2375
1750,1.7492997813830395,78.7625,56.2375
1751,1.645957696433971,78.7625,56.2375
1752,1.2095597750959812,78.7625,56.2375
1753,0.8929769713426617,77.90208333333334,57.09791666666667
1754,0.8688341864280668,77.90208333333334,57.09791666666667
1755,0.7370027971888778,77.90208333333334,57.09791666666667
1756,0.7082956637208493,77.90208333333334,57.09791666666667
1757,0.879197571757619,77.90208333333334,57.09791666666667
1758,1.1406073596731945,77.90208333333334,57.09791666666667
1759,1.377643432365817,77.90208333333334,57.09791666666667
1760,1.3119217321300973,77.90208333333334,57.09791666666667
1761,1.4122920184264056,77.90208333333334,57.09791666666667
1762,1.3326488578957996,77.90208333333334,57.09791666666667
1763,1.302046702489147,77.90208333333334,57.09791666666667
1764,1.260747873194078,77.90208333333334,57.09791666666667
1765,1.2167283432957678,77.90208333333334,57.09791666666667
1766,1.2022332790553159,77.90208333333334,57.09791666666667
1767,1.156441772785181,77.90208333333334,57.09791666666667
1768,1.3188272237168872,77.90208333333334,57.09791666666667
1769,1.4165827830732587,77.90208333333334,57.09791666666667
1770,1.622366170956834,77.90208333333334,57.09791666666667
1771,1.7614381157324808,77.90208333333334,57.09791666666667
1772,1.8700423383627873,77.90208333333334,57.09791666666667
1773,1.8249098659403533,77.90208333333334,57.09791666666667
1774,1.982561404994888,77.90208333333334,57.09791666666667
1775,1.8790938649266278,77.90208333333334,57.09791666666667
1776,1.5058720443199447,77.90208333333334,57.09791666666667
1777,1.1224921305967488,78.65,56.35
1778,1.1846676505446083,78.65,56.35
1779,1.1492339259329316,78.65,56.35
1780,1.160744359111715,78.65,56.35
1781,1.4315658062999486,78.65,56.35
1782,1.8578451400954183,78.65,56.35
1783,2.2172249156667707,78.65,56.35
1784,1.900868151270966,78.65,56.35
1785,1.78306923712383,78.65,56.35
1786,1.483439237835955,78.65,56.35
1787,1.4231284283667687,78.65,56.35
1788,1.2977304389810405,78.65,56.35
1789,1.2625317167242736,78.65,56.35
1790,1.1575068637734796,78.65,56.35
1791,1.1455688067045418,78.65,56.35
1792,1.1306136161813023,78.65,56.35
1793,1.2190517895584008,78.65,56.35
1794,1.405073734815367,78.65,56.35
1795,1.8989731456153258,78.65,56.35
1796,2.0265527681803115,78.65,56.35
1797,1.9527988611001998,78.65,56.35
1798,1.7917049454529241,78.65,56.35
1799,1.7670188354326337,78.65,56.35
1800,1.352104266194097,78.65,56.35
1801,1.067048643889233,78.53958333333334,56.46041666666667
1802,1.0300857056611425,78.53958333333334,56.46041666666667
1803,0.9722105935893869,78.53958333333334,56.46041666666667
1804,0.9405678961219843,78.53958333333334,56.46041666666667
1805,1.08562156946526,78.53958333333334,56.46041666666667
1806,1.5501988892243177,78.53958333333334,56.46041666666667
1807,1.6159281627777613,78.53958333333334,56.46041666666667
1808,1.4631352499915946,78.53958333333334,56.46041666666667
1809,1.3976341450656353,78.53958333333334,56.46041666666667
1810,1.2004280157179825,78.53958333333334,56.46041666666667
1811,1.223973860288365,78.53958333333334,56.46041666666667
1812,1.1419000512348227,78.53958333333334,56.46041666666667
1813,1.2167283432957678,78.53958333333334,56.46041666666667
1814,1.3934059298925625,78.53958333333334,56.46041666666667
1815,1.5319902954350868,78.53958333333334,56.46041666666667
1816,1.5952340853050324,78.53958333333334,56.46041666666667
1817,1.966044901383222,78.53958333333334,56.46041666666667
1818,2.008347184777455,78.53958333333334,56.46041666666667
1819,2.0442229152448035,78.53958333333334,56.46041666666667
1820,2.1922886473000425,78.53958333333334,56.46041666666667
1821,1.9820547787837206,78.53958333333334,56.46041666666667
1822,1.7633665596444197,78.53958333333334,56.46041666666667
1823,1.7396567145535244,78.53958333333334,56.46041666666667
1824,1.3865929883331034,78.53958333333334,56.46041666666667
1825,1.0084364214536738,78.89166666666667,56.108333333333334
1826,1.0696933732300042,78.89166666666667,56.108333333333334
1827,1.0368466431370609,78.89166666666667,56.108333333333334
1828,1.1310945852676773,78.89166666666667,56.108333333333334
1829,1.178399461589593,78.89166666666667,56.108333333333334
1830,1.3765578366009923,78.89166666666667,56.108333333333334
1831,1.5918108271140858,78.89166666666667,56.108333333333334
1832,1.5579450876244558,78.89166666666667,56.108333333333334
1833,1.8147982033212888,78.89166666666667,56.108333333333334
1834,1.679804271262018,78.89166666666667,56.108333333333334
1835,1.6416565131965277,78.89166666666667,56.108333333333334
1836,1.6422750668381538,78.89166666666667,56.108333333333334
1837,1.6026677044361959,78.89166666666667,56.108333333333334
1838,1.3088017012410378,78.89166666666667,56.108333333333334
1839,1.4631667432963447,78.89166666666667,56.108333333333334
1840,1.5286455076290917,78.89166666666667,56.108333333333334
1841,1.6996731717826608,78.89166666666667,56.108333333333334
1842,1.919941827905642,78.89166666666667,56.108333333333334
1843,1.9707483199344413,78.89166666666667,56.108333333333334
1844,1.9768135357046672,78.89166666666667,56.108333333333334
1845,1.8969136982861168,78.89166666666667,56.108333333333334
1846,1.7310495766745337,78.89166666666667,56.108333333333334
1847,1.7024745737626386,78.89166666666667,56.108333333333334
1848,1.389106552432434,78.89166666666667,56.108333333333334
1849,1.0980231101030984,78.51041666666667,56.489583333333336
1850,1.1575517211194848,78.51041666666667,56.489583333333336
1851,1.0776524090149098,78.51041666666667,56.489583333333336
1852,1.0437676540924923,78.51041666666667,56.489583333333336
1853,1.095590161516434,78.51041666666667,56.489583333333336
1854,1.57783172795241,78.51041666666667,56.489583333333336
1855,1.7971088526718102,78.51041666666667,56.489583333333336
1856,1.7592436637160511,78.51041666666667,56.489583333333336
1857,2.027003667159871,78.51041666666667,56.489583333333336
1858,2.0537610321006907,78.51041666666667,56.489583333333336
1859,2.156103273720557,78.51041666666667,56.489583333333336
1860,2.0728593156365536,78.51041666666667,56.489583333333336
1861,1.9398503772684466,78.51041666666667,56.489583333333336
1862,1.6257177810248744,78.51041666666667,56.489583333333336
1863,1.4505867114267899,78.51041666666667,56.489583333333336
1864,1.3538218133066504,78.51041666666667,56.489583333333336
1865,1.302624927145411,78.51041666666667,56.489583333333336
1866,1.3816409973143151,78.51041666666667,56.489583333333336
1867,1.3769096308583737,78.51041666666667,56.489583333333336
1868,1.358800634841564,78.51041666666667,56.489583333333336
1869,1.2900202412686221,78.51041666666667,56.489583333333336
1870,1.0901116513816844,78.51041666666667,56.489583333333336
1871,1.127019417488507,78.51041666666667,56.489583333333336
1872,0.8942448218514991,78.51041666666667,56.489583333333336
1873,0.6928193451297002,76.76041666666667,58.239583333333336
1874,0.6997775389850132,76.76041666666667,58.239583333333336
1875,0.6220440374490319,76.76041666666667,58.239583333333336
1876,0.6103628150438485,76.76041666666667,58.239583333333336
1877,0.7570577728223776,76.76041666666667,58.239583333333336
1878,0.9705728763097156,76.76041666666667,58.239583333333336
1879,1.1438298467117751,76.76041666666667,58.239583333333336
1880,1.1091918558354417,76.76041666666667,58.239583333333336
1881,1.179364955919857,76.76041666666667,58.239583333333336
1882,1.1874605721451796,76.76041666666667,58.239583333333336
1883,1.0142729027001578,76.76041666666667,58.239583333333336
1884,1.118947852504009,76.76041666666667,58.239583333333336
1885,1.1611445488028465,76.76041666666667,58.239583333333336
1886,1.1575068637734796,76.76041666666667,58.239583333333336
1887,1.092367884793788,76.76041666666667,58.239583333333336
1888,1.238648549882812,76.76041666666667,58.239583333333336
1889,1.2523502444674122,76.76041666666667,58.239583333333336
1890,1.405073734815367,76.76041666666667,58.239583333333336
1891,1.4513525274168873,76.76041666666667,58.239583333333336
1892,1.4113022891448281,76.76041666666667,58.239583333333336
1893,1.3528135537196981,76.76041666666667,58.239583333333336
1894,1.209017817581685,76.76041666666667,58.239583333333336
1895,1.1001628887693131,76.76041666666667,58.239583333333336
1896,0.8815705304430381,76.76041666666667,58.239583333333336
1897,0.7036888765351639,77.8375,57.1625
1898,0.7060497848681696,77.8375,57.1625
1899,0.6336434349122547,77.8375,57.1625
1900,0.6300546067110446,77.8375,57.1625
1901,0.749451446359752,77.8375,57.1625
1902,1.0097208843700838,77.8375,57.1625
1903,1.1695883367346738,77.8375,57.1625
1904,1.1091918558354417,77.8375,57.1625
1905,1.179364955919857,77.8375,57.1625
1906,1.1488360312212935,77.8375,57.1625
1907,1.223973860288365,77.8375,57.1625
1908,1.3101941885202013,77.8375,57.1625
1909,1.6857336723850092,77.8375,57.1625
1910,1.6042057642656555,77.8375,57.1625
1911,1.5587798310636156,77.8375,57.1625
1912,1.5032680179007945,77.8375,57.1625
1913,1.5041588973655844,77.8375,57.1625
1914,1.7806357148773897,77.8375,57.1625
1915,1.9561472846975212,77.8375,57.1625
1916,1.9685724772530222,77.8375,57.1625
1917,1.8951991795309757,77.8375,57.1625
1918,1.8637457474743595,77.8375,57.1625
1919,1.7533049431683596,77.8375,57.1625
1920,1.4099175196711704,77.8375,57.1625
1921,1.113075354320719,78.99375,56.00625
1922,1.1149240405755199,78.99375,56.00625
1923,1.0094949652769551,78.99375,56.00625
1924,1.1271734207078272,78.99375,56.00625
1925,1.3952716160690086,78.99375,56.00625
1926,1.737080805284568,78.99375,56.00625
1927,2.1475502558258905,78.99375,56.00625
1928,1.9875660927140468,78.99375,56.00625
1929,1.97916448320189,78.99375,56.00625
1930,1.6688685851500855,78.99375,56.00625
1931,1.5064978873361488,78.99375,56.00625
1932,1.643924913652308,78.99375,56.00625
1933,1.5093664216557219,78.99375,56.00625
1934,1.4963524491371285,78.99375,56.00625
1935,1.492387946238516,78.99375,56.00625
1936,1.542222797688189,78.99375,56.00625
1937,1.7040787942947366,78.99375,56.00625
1938,1.8637928627855405,78.99375,56.00625
1939,1.884872479338443,78.99375,56.00625
1940,1.9118120804483392,78.99375,56.00625
1941,1.8249098659403533,78.99375,56.00625
1942,1.6937154326233332,78.99375,56.00625
1943,1.5938600006533121,78.99375,56.00625
1944,1.2849198914412245,78.99375,56.00625
1945,0.9886406830969435,79.0875,55.9125
1946,1.0392437417205087,79.0875,55.9125
1947,0.9540085820193877,79.0875,55.9125
1948,0.9798402192392109,79.0875,55.9125
1949,1.168729743354806,79.0875,55.9125
1950,1.6168063523699094,79.0875,55.9125
1951,1.8179142292555575,79.0875,55.9125
1952,1.8291092786412348,79.0875,55.9125
1953,1.948849416939235,79.0875,55.9125
1954,1.8018262802848721,79.0875,55.9125
1955,1.8766755107955841,79.0875,55.9125
1956,1.941560706046896,79.0875,55.9125
1957,1.8005036083676151,79.0875,55.9125
1958,1.6319357799046563,79.0875,55.9125
1959,1.6132900291146253,79.0875,55.9125
1960,1.7049306533398103,79.0875,55.9125
1961,1.8030945838029526,79.0875,55.9125
1962,1.9935565545826077,79.0875,55.9125
1963,2.014555782139177,79.0875,55.9125
1964,2.0265527681803115,79.0875,55.9125
1965,1.923846994682618,79.0875,55.9125
1966,1.7633665596444197,79.0875,55.9125
1967,1.6197775212447636,79.0875,55.9125
1968,1.2849198914412245,79.0875,55.9125
1969,1.0055713279414096,79.125,55.875
1970,1.0671205182952874,79.125,55.875
