t,value,temp_fwd,temp_ret
2476,0.8744627587684421,78.11041666666667,56.889583333333334
2477,0.9305940983452645,78.11041666666667,56.889583333333334
2478,1.1810184615965968,78.11041666666667,56.889583333333334
2479,1.131576418561369,78.11041666666667,56.889583333333334
2480,0.9598583521432698,78.11041666666667,56.889583333333334
2481,1.0940579478625911,78.11041666666667,56.889583333333334
2482,1.13211710690878,78.11041666666667,56.889583333333334
2483,1.1567099417077074,78.11041666666667,56.889583333333334
2484,1.0424590117287766,78.11041666666667,56.889583333333334
2485,1.1037484242472775,78.11041666666667,56.889583333333334
2486,0.9805629754203022,78.11041666666667,56.889583333333334
2487,0.8703705873982377,78.11041666666667,56.889583333333334
2488,0.9616022189388544,78.11041666666667,56.889583333333334
2489,0.9501051677888762,78.11041666666667,56.889583333333334
2490,1.033479580004044,78.11041666666667,56.889583333333334
2491,1.0873037191097235,78.11041666666667,56.889583333333334
2492,1.1302793079013722,78.11041666666667,56.889583333333334
2493,1.0718411849329985,78.11041666666667,56.889583333333334
2494,0.9763948809381533,78.11041666666667,56.889583333333334
2495,0.9632057859461425,78.11041666666667,56.889583333333334
2496,0.7926774659490146,78.11041666666667,56.889583333333334
2497,0.5950052726837514,77.725,57.275
2498,0.6229131438591484,77.725,57.275
2499,0.5208519613462688,77.725,57.275
2500,0.5420880001193523,77.725,57.275
2501,0.504423906100498,77.725,57.275
2502,0.6907148767521141,77.725,57.275
2503,0.7893472611697195,77.725,57.275
2504,0.7374336591540425,77.725,57.275
2505,0.9535675102201286,77.725,57.275
2506,1.0116689887049977,77.725,57.275
2507,0.9710594017734495,77.725,57.275
2508,1.014640453706588,77.725,57.275
2509,0.9967217393172685,77.725,57.275
2510,0.9981494738471828,77.725,57.275
2511,0.9106654737265267,77.725,57.275
2512,1.0140384175078607,77.725,57.275
2513,1.131517297096132,77.725,57.275
2514,1.2217734582714423,77.725,57.275
2515,1.26816445091147,77.725,57.275
2516,1.3133301879077417,77.725,57.275
2517,1.216339710041762,77.725,57.275
2518,1.114344494639222,77.725,57.275
2519,1.1018786302096262,77.725,57.275
2520,0.948795977067367,77.725,57.275
2521,0.711130477027665,79.04166666666667,55.958333333333336
2522,0.8298935611404555,79.04166666666667,55.958333333333336
2523,0.7779663742072848,79.04166666666667,55.958333333333336
2524,0.857472547376432,79.04166666666667,55.958333333333336
2525,0.912244431855873,79.04166666666667,55.958333333333336
2526,1.1314873743986005,79.04166666666667,55.958333333333336
2527,1.1614892311808869,79.04166666666667,55.958333333333336
2528,1.0216198145301916,79.04166666666667,55.958333333333336
2529,1.2142288486124317,79.04166666666667,55.958333333333336
2530,1.2256730811997305,79.04166666666667,55.958333333333336
2531,1.2185847637195444,79.04166666666667,55.958333333333336
2532,1.6935717359361093,79.04166666666667,55.958333333333336
2533,1.2586893733706521,79.04166666666667,55.958333333333336
2534,1.2370237055155464,79.04166666666667,55.958333333333336
2535,1.0583466495696445,79.04166666666667,55.958333333333336
2536,1.0871078355771604,79.04166666666667,55.958333333333336
2537,1.1411619220425249,79.04166666666667,55.958333333333336
2538,1.2800120624439937,79.04166666666667,55.958333333333336
2539,1.4187137028515786,79.04166666666667,55.958333333333336
2540,1.573706061887669,79.04166666666667,55.958333333333336
2541,1.5709489479502412,79.04166666666667,55.958333333333336
2542,1.2843547082573807,79.04166666666667,55.958333333333336
2543,1.2236595106272878,79.04166666666667,55.958333333333336
2544,1.030713579224445,79.04166666666667,55.958333333333336
2545,0.787757554805229,79.65,55.35
2546,0.8371766358153274,79.65,55.35
2547,0.7483676199744883,79.65,55.35
2548,0.8078868958889501,79.65,55.35
2549,0.7977820721032161,79.65,55.35
2550,1.0426118255217942,79.65,55.35
2551,1.2215890650298085,79.65,55.35
2552,1.1886221918074034,79.65,55.35
2553,1.4805383757647366,79.65,55.35
2554,1.4210647357082078,79.65,55.35
2555,1.292742713068218,79.65,55.35
2556,1.2812488868371812,79.65,55.35
2557,1.6949561890236404,79.65,55.35
2558,1.6063351795402014,79.65,55.35
2559,1.2844187145894268,79.65,55.35
2560,1.3386859409835956,79.65,55.35
2561,1.3890334487854021,79.65,55.35
2562,1.6356005250140417,79.65,55.35
2563,1.6509439880156014,79.65,55.35
2564,1.7348347749508224,79.65,55.35
2565,1.6519842694484734,79.65,55.35
2566,1.5490908940286718,79.65,55.35
2567,1.3847549873918954,79.65,55.35
2568,1.1811900622092713,79.65,55.35
2569,0.9057446174204621,80.0,55.0
2570,0.957393439743643,80.0,55.0
2571,0.9174688357114713,80.0,55.0
2572,1.0322217315285873,80.0,55.0
2573,1.089854063211652,80.0,55.0
2574,1.4068822788888247,80.0,55.0
2575,1.7143195117270391,80.0,55.0
2576,1.7226671127457198,80.0,55.0
2577,1.7045505101077174,80.0,55.0
2578,1.7205993053309454,80.0,55.0
2579,1.5940348581393822,80.0,55.0
2580,1.6063166798639825,80.0,55.0
2581,1.6729494659174553,80.0,55.0
2582,1.6817069852707622,80.0,55.0
2583,1.493685211765301,80.0,55.0
2584,1.5895769601261696,80.0,55.0
2585,1.7692939316972227,80.0,55.0
2586,1.7192762922962104,80.0,55.0
2587,1.8974669789574605,80.0,55.0
2588,1.877709526096003,80.0,55.0
2589,1.7712422152499134,80.0,55.0
2590,1.6796121422270367,80.0,55.0
2591,1.55714391909002,80.0,55.0
2592,1.318559563979172,80.0,55.0
2593,1.0496274488801345,80.0,55.0
2594,1.1464155103548568,80.0,55.0
2595,1.1491657913523392,80.0,55.0
2596,1.2016547781725888,80.0,55.0
2597,1.3139251761197508,80.0,55.0
2598,1.6160344774387563,80.0,55.0
2599,1.6936159460643463,80.0,55.0
2600,1.6678921312757362,80.0,55.0
2601,1.7273313236995762,80.0,55.0
2602,1.7573044340456472,80.0,55.0
2603,1.6931660996918905,80.0,55.0
2604,1.756389838065434,80.0,55.0
2605,1.7104423204137116,80.0,55.0
2606,1.558227557315961,80.0,55.0
2607,1.6636726094698728,80.0,55.0
2608,1.601611638494901,80.0,55.0
2609,1.6818822497300825,80.0,55.0
2610,1.9453028533535233,80.0,55.0
2611,1.9103423963418102,80.0,55.0
2612,1.9286840436738515,80.0,55.0
2613,1.9757095201705905,80.0,55.0
2614,1.8155967049089163,80.0,55.0
2615,1.8416994136787366,80.0,55.0
2616,1.5749834588510592,80.0,55.0
2617,1.2969613654010865,80.0,55.0
2618,1.4110686930104834,80.0,55.0
2619,1.227799864551406,80.0,55.0
2620,1.3537104272177882,80.0,55.0
2621,1.5755652441447328,80.0,55.0
2622,1.8777043317803797,80.0,55.0
2623,1.8393939991561725,80.0,55.0
2624,1.7556892705535345,80.0,55.0
2625,1.7615760882118443,80.0,55.0
2626,1.7696076226783382,80.0,55.0
2627,1.7565307378061585,80.0,55.0
2628,1.6063166798639825,80.0,55.0
2629,1.599438957678742,80.0,55.0
2630,1.47514916835286,80.0,55.0
2631,1.401574761735028,80.0,55.0
2632,1.4609132859005034,80.0,55.0
2633,1.4135330447861922,80.0,55.0
2634,1.533274609393542,80.0,55.0
2635,1.6054897652631186,80.0,55.0
2636,2.086994224498613,80.0,55.0
2637,2.2802354132810927,80.0,55.0
2638,2.1195748329985333,80.0,55.0
2639,1.614130893442978,80.0,55.0
2640,1.2104401706320638,80.0,55.0
2641,0.9440263681291827,77.95208333333333,57.047916666666666
2642,0.9654667560038056,77.95208333333333,57.047916666666666
2643,0.8613247839678425,77.95208333333333,57.047916666666666
2644,0.8965718113752511,77.95208333333333,57.047916666666666
2645,1.0807038990563327,77.95208333333333,57.047916666666666
2646,1.4167973981722202,77.95208333333333,57.047916666666666
2647,1.418093834461326,77.95208333333333,57.047916666666666
2648,1.2727339563449667,77.95208333333333,57.047916666666666
2649,1.2242502099405654,77.95208333333333,57.047916666666666
2650,0.9512024692406057,77.95208333333333,57.047916666666666
2651,0.872629956650206,77.95208333333333,57.047916666666666
2652,0.8922497640435327,77.95208333333333,57.047916666666666
2653,0.838554947723009,77.95208333333333,57.047916666666666
2654,0.7810976207216188,77.95208333333333,57.047916666666666
2655,0.8116357806819707,77.95208333333333,57.047916666666666
2656,0.8553268400719134,77.95208333333333,57.047916666666666
2657,0.9134339266696312,77.95208333333333,57.047916666666666
2658,1.0091271718405803,77.95208333333333,57.047916666666666
2659,1.0513878663340717,77.95208333333333,57.047916666666666
2660,1.0631484816165726,77.95208333333333,57.047916666666666
2661,1.020084559328243,77.95208333333333,57.047916666666666
2662,0.906200648213449,77.95208333333333,57.047916666666666
2663,0.8096561020802346,77.95208333333333,57.047916666666666
2664,0.6367999299448526,77.95208333333333,57.047916666666666
2665,0.5345810182499806,78.54375,56.45625
2666,0.5335257734455537,78.54375,56.45625
2667,0.44670512028049336,78.54375,56.45625
2668,0.6645712240340229,78.54375,56.45625
2669,0.6454897372670811,78.54375,56.45625
2670,0.856169612006792,78.54375,56.45625
2671,1.0918348506441744,78.54375,56.45625
2672,1.011293493939491,78.54375,56.45625
2673,1.2802767127042576,78.54375,56.45625
2674,1.2574717175134973,78.54375,56.45625
2675,1.4135644366194637,78.54375,56.45625
2676,1.1091234538502455,78.54375,56.45625
2677,1.2996100932497154,78.54375,56.45625
2678,1.2166160217060944,78.54375,56.45625
2679,1.1626991676197262,78.54375,56.45625
2680,1.1154383143107431,78.54375,56.45625
2681,1.2304236257644798,78.54375,56.45625
2682,1.3814619367947978,78.54375,56.45625
2683,1.397902381106595,78.54375,56.45625
2684,1.4548201527216718,78.54375,56.45625
2685,1.385560850747101,78.54375,56.45625
2686,1.3264675061667706,78.54375,56.45625
2687,1.2926165555829559,78.54375,56.45625
2688,1.0476835864175753,78.54375,56.45625
2689,0.7810866922639745,79.5,55.5
2690,0.84450910058928,79.5,55.5
2691,0.7630590161757006,79.5,55.5
2692,0.7918200062893058,79.5,55.5
2693,0.7725517976811296,79.5,55.5
2694,1.0130667591570264,79.5,55.5
2695,1.1914934466703664,79.5,55.5
2696,1.1886221918074034,79.5,55.5
2697,1.4357612192421303,79.5,55.5
2698,1.4772993849678802,79.5,55.5
2699,1.481676063207573,79.5,55.5
2700,1.6203397580499277,79.5,55.5
2701,1.4497168830108282,79.5,55.5
2702,1.353300261564609,79.5,55.5
2703,1.294933190144166,79.5,55.5
2704,1.2338299399228627,79.5,55.5
2705,1.3029108272248293,79.5,55.5
2706,1.3919084296967248,79.5,55.5
2707,1.5483508183098957,79.5,55.5
2708,1.5626176984170699,79.5,55.5
2709,1.6402399718708938,79.5,55.5
2710,1.5374823734522765,79.5,55.5
2711,1.3743240853015246,79.5,55.5
2712,1.1627538381118543,79.5,55.5
2713,0.975585388528202,78.33958333333334,56.66041666666667
2714,0.9899830453787776,78.33958333333334,56.66041666666667
2715,1.0557323410368744,78.33958333333334,56.66041666666667
2716,1.2439450970879027,78.33958333333334,56.66041666666667
2717,1.3766709314733496,78.33958333333334,56.66041666666667
2718,1.6260430660820142,78.33958333333334,56.66041666666667
2719,1.4685578746269345,78.33958333333334,56.66041666666667
2720,1.2623028564703838,78.33958333333334,56.66041666666667
2721,1.2132961649498792,78.33958333333334,56.66041666666667
2722,0.9807522965372779,78.33958333333334,56.66041666666667
2723,0.9679586542829277,78.33958333333334,56.66041666666667
2724,0.9642269617293705,78.33958333333334,56.66041666666667
2725,0.8545350683361903,78.33958333333334,56.66041666666667
2726,0.7735174812226843,78.33958333333334,56.66041666666667
2727,0.7370419922196625,78.33958333333334,56.66041666666667
2728,0.7165708204188324,78.33958333333334,56.66041666666667
2729,0.7256200191054836,78.33958333333334,56.66041666666667
2730,0.8274835036900343,78.33958333333334,56.66041666666667
2731,0.9406826373675683,78.33958333333334,56.66041666666667
2732,1.2583322716023937,78.33958333333334,56.66041666666667
2733,1.2534401959554409,78.33958333333334,56.66041666666667
2734,1.0449053240074548,78.33958333333334,56.66041666666667
2735,1.0715379061236683,78.33958333333334,56.66041666666667
2736,0.9136414858912238,78.33958333333334,56.66041666666667
2737,0.6914471318051683,78.76875,56.23125
2738,0.7447519612990178,78.76875,56.23125
2739,0.6954781789654985,78.76875,56.23125
2740,0.7065391015566174,78.76875,56.23125
2741,0.7989545341333337,78.76875,56.23125
2742,1.0724165217828037,78.76875,56.23125
2743,1.0331880614392672,78.76875,56.23125
2744,0.786815041392447,78.76875,56.23125
2745,0.8892345509470013,78.76875,56.23125
2746,1.1961874493156168,78.76875,56.23125
2747,1.3244729611164838,78.76875,56.23125
2748,1.3610579397014297,78.76875,56.23125
2749,1.3907090389929868,78.76875,56.23125
2750,1.3501833613254777,78.76875,56.23125
2751,1.390317926232427,78.76875,56.23125
2752,1.224033770516259,78.76875,56.23125
2753,1.1163996932028177,78.76875,56.23125
2754,1.2128321183328086,78.76875,56.23125
2755,1.296316330425282,78.76875,56.23125
2756,1.5022331540205072,78.76875,56.23125
2757,1.480431827107629,78.76875,56.23125
2758,1.4590502512755257,78.76875,56.23125
2759,1.3829041405144091,78.76875,56.23125
2760,1.1632499477103062,78.76875,56.23125
2761,1.0328105833116883,79.83541666666666,55.16458333333333
2762,1.0924933117959261,79.83541666666666,55.16458333333333
2763,1.0376935364648974,79.83541666666666,55.16458333333333
2764,1.0417267204349925,79.83541666666666,55.16458333333333
2765,1.1937621887178462,79.83541666666666,55.16458333333333
2766,1.4366409895047063,79.83541666666666,55.16458333333333
2767,1.418093834461326,79.83541666666666,55.16458333333333
2768,1.3145893299481526,79.83541666666666,55.16458333333333
2769,1.3675451301965014,79.83541666666666,55.16458333333333
2770,1.2931166371322094,79.83541666666666,55.16458333333333
2771,1.203651237565238,79.83541666666666,55.16458333333333
2772,1.2734408648228772,79.83541666666666,55.16458333333333
2773,1.2302901136646751,79.83541666666666,55.16458333333333
2774,1.2010101194023544,79.83541666666666,55.16458333333333
2775,1.1671155459051943,79.83541666666666,55.16458333333333
2776,1.2139143161813595,79.83541666666666,55.16458333333333
2777,1.264349173004604,79.83541666666666,55.16458333333333
2778,1.3510246001186186,79.83541666666666,55.16458333333333
2779,1.4184590123303749,79.83541666666666,55.16458333333333
2780,1.6248223699992153,79.83541666666666,55.16458333333333
2781,1.7960174540017828,79.83541666666666,55.16458333333333
2782,1.8794177694834744,79.83541666666666,55.16458333333333
2783,1.8292872013889128,79.83541666666666,55.16458333333333
2784,1.4114195365214843,79.83541666666666,55.16458333333333
2785,1.0666517855223678,79.69166666666666,55.30833333333333
2786,1.0489163740548693,79.69166666666666,55.30833333333333
2787,1.1111445257350374,79.69166666666666,55.30833333333333
2788,1.2332859559410398,79.69166666666666,55.30833333333333
2789,1.3766709314733496,79.69166666666666,55.30833333333333
2790,1.5261574711348542,79.69166666666666,55.30833333333333
2791,1.4888145818142589,79.69166666666666,55.30833333333333
2792,1.325085916875162,79.69166666666666,55.30833333333333
2793,1.312235581663556,79.69166666666666,55.30833333333333
2794,1.071241713077644,79.69166666666666,55.30833333333333
2795,1.0778226586828064,79.69166666666666,55.30833333333333
2796,1.1379055644170417,79.69166666666666,55.30833333333333
2797,1.1301737965652365,79.69166666666666,55.30833333333333
2798,1.1109528890508409,79.69166666666666,55.30833333333333
2799,1.1771731845689415,79.69166666666666,55.30833333333333
2800,1.5185518224052654,79.69166666666666,55.30833333333333
2801,1.3915650419819305,79.69166666666666,55.30833333333333
2802,1.4241500504321056,79.69166666666666,55.30833333333333
2803,1.4396109901459593,79.69166666666666,55.30833333333333
2804,1.6020284252558987,79.69166666666666,55.30833333333333
2805,1.6507224830472036,79.69166666666666,55.30833333333333
2806,1.5612657992790295,79.69166666666666,55.30833333333333
2807,1.393431691882802,79.69166666666666,55.30833333333333
2808,1.0992363392858469,79.69166666666666,55.30833333333333
2809,0.8760528366855285,79.10833333333333,55.891666666666666
2810,0.9654667560038056,79.10833333333333,55.891666666666666
2811,0.9762584198771562,79.10833333333333,55.891666666666666
2812,1.1602877810496408,79.10833333333333,55.891666666666666
2813,1.3766709314733496,79.10833333333333,55.891666666666666
2814,1.4664397584176718,79.10833333333333,55.891666666666666
2815,1.5091119124993442,79.10833333333333,55.891666666666666
2816,1.1999913028430775,79.10833333333333,55.891666666666666
2817,1.1368924147464645,79.10833333333333,55.891666666666666
2818,1.050894443799184,79.10833333333333,55.891666666666666
2819,1.027234807721318,79.10833333333333,55.891666666666666
2820,1.1787064331654116,79.10833333333333,55.891666666666666
2821,1.1108061779248146,79.10833333333333,55.891666666666666
2822,1.0070895486850922,79.10833333333333,55.891666666666666
2823,1.187287927844063,79.10833333333333,55.891666666666666
2824,1.1543805226634467,79.10833333333333,55.891666666666666
2825,1.1163996932028177,79.10833333333333,55.891666666666666
2826,1.260953144658175,79.10833333333333,55.891666666666666
2827,1.3563657031660252,79.10833333333333,55.891666666666666
2828,1.448755211492434,79.10833333333333,55.891666666666666
2829,1.5246119661207485,79.10833333333333,55.891666666666666
2830,1.2873832200873128,79.10833333333333,55.891666666666666
2831,1.16352414407956,79.10833333333333,55.891666666666666
2832,0.9375569689314182,79.10833333333333,55.891666666666666
2833,0.7485103960844043,79.16666666666667,55.833333333333336
2834,0.8298935611404555,79.16666666666667,55.833333333333336
2835,0.7930896940692408,79.16666666666667,55.833333333333336
2836,0.857472547376432,79.16666666666667,55.833333333333336
2837,0.8148489459450372,79.16666666666667,55.833333333333336
2838,0.8952870766687937,79.16666666666667,55.833333333333336
2839,1.1017550088118129,79.16666666666667,55.833333333333336
2840,0.9906801449895466,79.16666666666667,55.833333333333336
2841,1.1703930568831589,79.16666666666667,55.833333333333336
2842,1.3111509019810164,79.16666666666667,55.833333333333336
2843,1.6105969704793939,79.16666666666667,55.833333333333336
2844,1.4226491411902846,79.16666666666667,55.833333333333336
2845,1.3099768658818702,79.16666666666667,55.833333333333336
2846,1.1764777385790077,79.16666666666667,55.833333333333336
2847,1.1626991676197262,79.16666666666667,55.833333333333336
2848,1.1736201849812447,79.16666666666667,55.833333333333336
2849,1.1411619220425249,79.16666666666667,55.833333333333336
2850,1.2217734582714423,79.16666666666667,55.833333333333336
2851,1.2778036356251092,79.16666666666667,55.833333333333336
2852,1.4759307761864835,79.16666666666667,55.833333333333336
2853,1.5147448062298223,79.16666666666667,55.833333333333336
2854,1.5259241003688606,79.16666666666667,55.833333333333336
2855,1.6149669229012322,79.16666666666667,55.833333333333336
2856,1.3660845335482406,79.16666666666667,55.833333333333336
2857,1.1326245973827809,78.18333333333334,56.81666666666666
2858,1.1970718805651352,78.18333333333334,56.81666666666666
2859,1.0458549116432139,78.18333333333334,56.81666666666666
2860,1.3177683148028585,78.18333333333334,56.81666666666666
2861,1.20821146427289,78.18333333333334,56.81666666666666
2862,1.2903785345592307,78.18333333333334,56.81666666666666
2863,1.131576418561369,78.18333333333334,56.81666666666666
2864,0.8782431906145535,78.18333333333334,56.81666666666666
2865,0.9750735589876816,78.18333333333334,56.81666666666666
2866,0.9629303695023085,78.18333333333334,56.81666666666666
2867,0.9066031484323102,78.18333333333334,56.81666666666666
2868,0.8572032619498133,78.18333333333334,56.81666666666666
2869,0.8509337194602375,78.18333333333334,56.81666666666666
2870,0.7871291910849808,78.18333333333334,56.81666666666666
2871,0.7440465362089925,78.18333333333334,56.81666666666666
2872,0.7437130954238063,78.18333333333334,56.81666666666666
2873,0.7328653695446659,78.18333333333334,56.81666666666666
2874,0.876627938966232,78.18333333333334,56.81666666666666
2875,0.9975106266250113,78.18333333333334,56.81666666666666
2876,1.1132086555049723,78.18333333333334,56.81666666666666
2877,1.1243499010704663,78.18333333333334,56.81666666666666
2878,1.0764524861400664,78.18333333333334,56.81666666666666
2879,1.1018786302096262,78.18333333333334,56.81666666666666
2880,0.9173974053152034,78.18333333333334,56.81666666666666
2881,0.7172307941160044,76.70208333333333,58.297916666666666
2882,0.7597792698411732,76.70208333333333,58.297916666666666
2883,0.6714252585857194,76.70208333333333,58.297916666666666
2884,0.745004320178922,76.70208333333333,58.297916666666666
2885,0.7559783056268354,76.70208333333333,58.297916666666666
2886,0.973735650243911,76.70208333333333,58.297916666666666
2887,0.9637969790389329,76.70208333333333,58.297916666666666
2888,0.7874280857968762,76.70208333333333,58.297916666666666
2889,0.7723497458430473,76.70208333333333,58.297916666666666
2890,0.7408423539649914,76.70208333333333,58.297916666666666
2891,0.6389721434652328,76.70208333333333,58.297916666666666
2892,0.6654841943103325,76.70208333333333,58.297916666666666
2893,0.6778177809612701,76.70208333333333,58.297916666666666
2894,0.6383652848492247,76.70208333333333,58.297916666666666
2895,0.652406665309534,76.70208333333333,58.297916666666666
2896,0.6575622646956575,76.70208333333333,58.297916666666666
2897,0.6918901637366304,76.70208333333333,58.297916666666666
2898,0.7997062058676705,76.70208333333333,58.297916666666666
2899,0.8518510221187137,76.70208333333333,58.297916666666666
2900,0.9187628649331518,76.70208333333333,58.297916666666666
2901,0.89653906175302,76.70208333333333,58.297916666666666
2902,0.794519510485695,76.70208333333333,58.297916666666666
2903,0.7502962861158482,76.70208333333333,58.297916666666666
2904,0.6070395525535376,76.70208333333333,58.297916666666666
2905,0.48351099792722363,77.6625,57.3375
2906,0.49265650261135674,77.6625,57.3375
2907,0.4413632647860063,77.6625,57.3375
2908,0.4444763878086705,77.6625,57.3375
2909,0.6281727902847852,77.6625,57.3375
2910,0.9168012401392519,77.6625,57.3375
2911,1.0816717060890382,77.6625,57.3375
2912,1.0767827159208823,77.6625,57.3375
2913,1.2352140608145157,77.6625,57.3375
2914,1.1855879038776944,77.6625,57.3375
2915,1.203651237565238,77.6625,57.3375
2916,1.0587099618730278,77.6625,57.3375
2917,0.9725152639034759,77.6625,57.3375
2918,0.9889388131816973,77.6625,57.3375
2919,0.9256606592400329,77.6625,57.3375
2920,0.9792352463675591,77.6625,57.3375
2921,1.0246002600138944,77.6625,57.3375
2922,1.1660815714021986,77.6625,57.3375
2923,1.1641497690109082,77.6625,57.3375
2924,1.175201881024201,77.6625,57.3375
2925,1.2056272081266148,77.6625,57.3375
2926,1.1285795471017177,77.6625,57.3375
2927,1.1077525056378925,77.6625,57.3375
2928,0.8824384097262985,77.6625,57.3375
2929,0.6973399778197203,76.95625,58.04375
2930,0.7447519612990178,76.95625,58.04375
2931,0.742929767036657,76.95625,58.04375
2932,0.8794661847591951,76.95625,58.04375
2933,1.089854063211652,76.95625,58.04375
2934,1.1604508464208494,76.95625,58.04375
2935,1.1304092475998138,76.95625,58.04375
2936,0.8855596406820065,76.95625,58.04375
2937,0.8043086148023455,76.95625,58.04375
2938,0.6638106531145265,76.95625,58.04375
2939,0.7119527089197828,76.95625,58.04375
2940,0.7108546482074661,76.95625,58.04375
2941,0.7400112775704893,76.95625,58.04375
2942,0.6273684282125369,76.95625,58.04375
2943,0.6486072066190729,76.95625,58.04375
2944,0.7165708204188324,76.95625,58.04375
2945,0.6727358010179095,76.95625,58.04375
2946,0.793615463070129,76.95625,58.04375
2947,0.854649498946194,76.95625,58.04375
2948,0.9382542899763396,76.95625,58.04375
2949,0.97160359705874,76.95625,58.04375
2950,0.8575027293273094,76.95625,58.04375
2951,0.8096561020802346,76.95625,58.04375
2952,0.6427679278557257,76.95625,58.04375
2953,0.5059529996712786,77.90833333333333,57.09166666666667
2954,0.5242771064958369,77.90833333333333,57.09166666666667
2955,0.45778834736611485,77.90833333333333,57.09166666666667
2956,0.44919164491717756,77.90833333333333,57.09166666666667
2957,0.574240103848473,77.90833333333333,57.09166666666667
2958,0.7912028225816777,77.90833333333333,57.09166666666667
2959,0.9369824627227396,77.90833333333333,57.09166666666667
2960,0.9856139810201006,77.90833333333333,57.09166666666667
2961,1.082612483956228,77.90833333333333,57.09166666666667
2962,1.0610510420064665,77.90833333333333,57.09166666666667
2963,1.0880701623037763,77.90833333333333,57.09166666666667
2964,1.2203093468980228,77.90833333333333,57.09166666666667
2965,1.2302901136646751,77.90833333333333,57.09166666666667
2966,1.221643498042412,77.90833333333333,57.09166666666667
2967,1.2387182133902797,77.90833333333333,57.09166666666667
2968,1.3070172894665713,77.90833333333333,57.09166666666667
2969,1.2850051335665107,77.90833333333333,57.09166666666667
2970,1.3205074090496915,77.90833333333333,57.09166666666667
2971,1.3061826191859887,77.90833333333333,57.09166666666667
2972,1.306479696748535,77.90833333333333,57.09166666666667
2973,1.2245845801803135,77.90833333333333,57.09166666666667
2974,1.1285795471017177,77.90833333333333,57.09166666666667
2975,1.0100228555757012,77.90833333333333,57.09166666666667
2976,0.7793857541470641,77.90833333333333,57.09166666666667
2977,0.6195601005446503,77.84375,57.15625
2978,0.645212960584818,77.84375,57.15625
2979,0.5744796365980082,77.84375,57.15625
2980,0.5796700991282084,77.84375,57.15625
2981,0.7062996493893767,77.84375,57.15625
2982,0.9264938133277373,77.84375,57.15625
2983,1.0525510516758552,77.84375,57.15625
2984,1.026002444648928,77.84375,57.15625
2985,1.115151024780578,77.84375,57.15625
2986,1.0610510420064665,77.84375,57.15625
2987,1.0778226586828064,77.84375,57.15625
2988,1.1480305898868612,77.84375,57.15625
2989,1.1301737965652365,77.84375,57.15625
2990,1.0819494390047284,77.84375,57.15625
2991,1.050878041627397,77.84375,57.15625
2992,1.0781566179501882,77.84375,57.15625
2993,1.0882858447651105,77.84375,57.15625
2994,1.147765086860486,77.84375,57.15625
2995,1.1372761512935967,77.84375,57.15625
2996,1.1932825261877036,77.84375,57.15625
2997,1.105361445186265,77.84375,57.15625
2998,1.0449053240074548,77.84375,57.15625
2999,0.934411450308538,77.84375,57.15625
3000,0.7247994253067429,77.84375,57.15625
3001,0.5660279321153968,76.225,58.775
3002,0.5738123747791648,76.225,58.775
3003,0.474906114351793,76.225,58.775
3004,0.4859907491707365,76.225,58.775
3005,0.44129171733011374,76.225,58.775
3006,0.5361678163641315,76.225,58.775
3007,0.7223943432340975,76.225,58.775
3008,0.6679915530944596,76.225,58.775
3009,0.8572756819877031,76.225,58.775
3010,0.9055684309676286,76.225,58.775
3011,0.897568356812282,76.225,58.775
3012,0.7459807425850404,76.225,58.775
3013,0.7362056501441031,76.225,58.775
3014,0.6083639064257512,76.225,58.775
3015,0.5773343587704581,76.225,58.775
3016,0.5754308394117802,76.225,58.775
3017,0.5584856178840597,76.225,58.775
3018,0.6938741276443328,76.225,58.775
3019,0.7937134696264541,76.225,58.775
3020,0.9047221908380605,76.225,58.775
3021,0.9113567978868662,76.225,58.775
3022,0.8417100045824655,76.225,58.775
3023,0.8520152214079133,76.225,58.775
3024,0.682082082760788,76.225,58.775
3025,0.5802831974415633,75.92916666666667,59.07083333333333
3026,0.6519200023714073,75.92916666666667,59.07083333333333
3027,0.49989168032834974,75.92916666666667,59.07083333333333
3028,0.5304068890334461,75.92916666666667,59.07083333333333
3029,0.47224108448089697,75.92916666666667,59.07083333333333
3030,0.5169295504098015,75.92916666666667,59.07083333333333
3031,0.6276105669391967,75.92916666666667,59.07083333333333
3032,0.4252229956472301,75.92916666666667,59.07083333333333
3033,0.500674653775556,75.92916666666667,59.07083333333333
3034,0.6036869933866347,75.92916666666667,59.07083333333333
3035,0.646664289655647,75.92916666666667,59.07083333333333
3036,0.6445832742772294,75.92916666666667,59.07083333333333
3037,0.635464669456574,75.92916666666667,59.07083333333333
3038,0.5967583210099217,75.92916666666667,59.07083333333333
3039,0.5613804910113394,75.92916666666667,59.07083333333333
3040,0.5385053904900371,75.92916666666667,59.07083333333333
3041,0.5584856178840597,75.92916666666667,59.07083333333333
3042,0.6657621004824021,75.92916666666667,59.07083333333333
3043,0.775356253674171,75.92916666666667,59.07083333333333
3044,0.9258673680446227,75.92916666666667,59.07083333333333
3045,0.9340029597822158,75.92916666666667,59.07083333333333
3046,0.8257788499116261,75.92916666666667,59.07083333333333
3047,0.8369040492694857,75.92916666666667,59.07083333333333
3048,0.7195029088207406,75.92916666666667,59.07083333333333
3049,0.4799522014927784,78.3625,56.6375
3050,0.5059118493959356,78.3625,56.6375
3051,0.5423913295800138,78.3625,56.6375
3052,0.538180280401297,78.3625,56.6375
