t,heat
3433,33.932700000000004
3434,42.96060000000001
3435,39.521950000000004
3436,43.49715
3437,45.30475
3438,41.66395
3439,32.99175
3440,23.3972
3441,26.2139
3442,34.87565
3443,38.62835
3444,48.9995
3445,27.11935
3446,25.7064
3447,28.514499999999998
3448,27.56275
3449,29.947300000000002
3450,28.549200000000003
3451,27.11725
3452,30.604149999999997
3453,25.26675
3454,30.485300000000002
3455,39.573
3456,51.2905
3457,48.12985
3458,58.8615
3459,53.151
3460,50.8795
3461,48.22405
3462,40.558049999999994
3463,23.113599999999998
3464,23.3972
3465,26.2139
3466,34.87565
3467,38.62835
3468,48.9995
3469,27.11935
3470,25.7064
3471,28.514499999999998
3472,27.56275
3473,29.947300000000002
3474,28.549200000000003
3475,27.11725
3476,30.604149999999997
3477,30.947
3478,32.75685
3479,32.1905
3480,46.17935
3481,44.146
3482,45.772200000000005
3483,50.137499999999996
3484,50.931
3485,49.8002
3486,56.042
3487,47.403800000000004
3488,31.056400000000004
3489,31.59385
3490,28.0785
3491,35.63015
3492,33.5509
3493,25.65165
3494,24.5622
3495,24.0567
3496,35.835550000000005
3497,23.95825
3498,34.21795
3499,38.619550000000004
3500,49.67365
3501,47.8883
3502,54.427
3503,52.8475
3504,56.910000000000004
3505,56.0715
3506,56.562
3507,58.6555
3508,65.697
3509,65.659
3510,68.344
3511,58.575500000000005
3512,45.51015
3513,32.14555
3514,28.0785
3515,35.63015
3516,33.5509
3517,25.65165
3518,24.5622
3519,24.0567
3520,35.835550000000005
3521,23.95825
3522,32.4704
3523,43.054750000000006
3524,56.489
3525,51.286
3526,55.5625
3527,55.687
3528,61.452999999999996
3529,65.09649999999999
3530,61.794500000000006
3531,62.81100000000001
3532,70.187
3533,67.35249999999999
3534,51.4545
3535,52.285
3536,27.48555
3537,37.7873
3538,38.6108
3539,24.33045
3540,35.2926
3541,23.0533
3542,23.412
3543,23.653299999999998
3544,28.12235
3545,27.6854
3546,23.639499999999998
3547,24.0854
3548,32.097500000000004
3549,40.38615
3550,25.2081
3551,45.34215
3552,41.79345
3553,44.08475
3554,47.5972
3555,46.91045
3556,52.5815
3557,50.724
3558,41.949400000000004
3559,42.98265
3560,27.48555
3561,37.7873
3562,38.6108
3563,24.33045
3564,35.2926
3565,23.0533
3566,23.412
3567,23.653299999999998
3568,28.12235
3569,27.6854
3570,23.639499999999998
3571,24.0854
3572,32.097500000000004
3573,40.38615
3574,25.2081
3575,31.145049999999998
3576,23.0533
3577,24.24375
3578,36.1927
3579,35.54975
3580,33.27435
3581,31.0742
3582,29.4627
3583,56.1405
3584,31.845399999999998
3585,32.0006
3586,36.743199999999995
3587,31.479400000000002
3588,42.14605
3589,25.08635
3590,24.5592
3591,26.0839
3592,27.84255
3593,28.81635
3594,26.09435
3595,31.37465
3596,48.904199999999996
3597,60.228
3598,57.6605
3599,58.925999999999995
3600,61.023
3601,62.327
3602,73.6265
3603,73.027
3604,73.5925
3605,68.21849999999999
3606,55.156
3607,35.5031
3608,23.3972
3609,26.2139
3610,34.87565
3611,38.62835
3612,48.9995
3613,27.11935
3614,25.7064
3615,28.514499999999998
3616,27.56275
3617,29.947300000000002
3618,28.549200000000003
3619,27.11725
3620,30.604149999999997
3621,24.76005
3622,25.37435
3623,24.240099999999998
3624,30.846499999999995
3625,23.073050000000002
3626,23.178150000000002
3627,23.0593
3628,23.0533
3629,23.0533
3630,23.31735
3631,42.98265
3632,27.48555
3633,37.7873
3634,38.6108
3635,24.33045
3636,35.2926
3637,23.0533
3638,23.412
3639,23.653299999999998
3640,28.12235
3641,27.6854
3642,28.574749999999998
3643,35.086200000000005
3644,50.3365
3645,64.0855
3646,50.195
3647,58.403499999999994
3648,49.74385
3649,53.739000000000004
3650,55.54750000000001
3651,55.4285
3652,54.285
3653,50.223499999999994
3654,33.6085
3655,42.98265
3656,27.48555
3657,37.7873
3658,38.6108
3659,24.33045
3660,35.2926
3661,23.0533
3662,23.412
3663,23.653299999999998
3664,28.12235
3665,27.6854
3666,23.639499999999998
3667,24.0854
3668,32.097500000000004
3669,40.38615
3670,25.2081
3671,31.145049999999998
3672,23.0533
3673,23.073050000000002
3674,23.178150000000002
3675,23.0593
3676,23.0533
3677,23.0533
3678,23.31735
3679,42.98265
3680,27.48555
3681,37.7873
3682,38.6108
3683,24.33045
3684,35.2926
3685,23.0533
3686,23.412
3687,23.653299999999998
3688,28.12235
3689,27.6854
3690,23.639499999999998
3691,24.0854
3692,32.097500000000004
3693,40.38615
3694,25.2081
3695,31.712899999999998
3696,32.7073
3697,36.1693
3698,40.167899999999996
3699,46.907450000000004
3700,48.60385
3701,49.342299999999994
3702,32.981300000000005
3703,33.01795
3704,25.4414
3705,32.0006
3706,36.743199999999995
3707,31.479400000000002
3708,42.14605
3709,25.08635
3710,24.5592
3711,26.0839
3712,27.84255
3713,28.81635
3714,26.09435
3715,25.60135
3716,31.3508
3717,32.573100000000004
3718,25.2912
3719,27.69255
3720,28.65355
3721,34.4307
3722,31.1285
3723,39.527950000000004
3724,40.6535
3725,33.96685
3726,23.31735
3727,42.98265
3728,27.48555
3729,37.7873
3730,38.6108
3731,24.33045
3732,35.2926
3733,23.0533
3734,23.412
3735,23.653299999999998
3736,28.12235
3737,27.6854
3738,23.639499999999998
3739,24.0854
3740,32.097500000000004
3741,40.38615
3742,25.2081
3743,31.145049999999998
3744,23.0533
3745,23.10795
3746,26.538700000000002
3747,23.0563
3748,23.0533
3749,23.0533
3750,23.185299999999998
3751,33.01795
3752,25.4414
3753,32.0006
3754,36.743199999999995
3755,31.479400000000002
3756,42.14605
3757,25.08635
3758,24.5592
3759,26.0839
3760,27.84255
3761,28.81635
3762,26.09435
3763,25.60135
3764,31.3508
3765,32.573100000000004
3766,25.2912
3767,27.69255
3768,26.9499
3769,23.1429
3770,29.89925
3771,23.0533
3772,23.0533
3773,23.0533
3774,23.0533
3775,23.0533
3776,23.3972
3777,26.2139
3778,34.87565
3779,38.62835
3780,48.9995
3781,27.11935
3782,25.7064
3783,28.514499999999998
3784,27.56275
3785,29.947300000000002
3786,28.549200000000003
3787,27.11725
3788,30.604149999999997
3789,24.76005
3790,29.3495
3791,37.301449999999996
3792,39.93265
3793,37.27015
3794,39.078900000000004
3795,47.47835
3796,46.330650000000006
3797,52.257
3798,35.034
3799,42.98265
3800,27.48555
3801,37.7873
3802,38.6108
3803,24.33045
3804,35.2926
3805,23.0533
3806,23.412
3807,23.653299999999998
3808,28.12235
3809,27.6854
3810,25.5546
3811,33.78295
3812,45.695100000000004
3813,58.35
3814,44.51615
3815,51.589
3816,44.065
3817,48.1212
3818,48.6116
3819,51.273
3820,56.038000000000004
3821,55.983000000000004
3822,60.829
3823,54.029
3824,44.8901
3825,41.06485
3826,30.806200000000004
3827,35.63015
3828,33.5509
3829,25.65165
3830,24.5622
3831,24.0567
3832,35.835550000000005
3833,25.186700000000002
3834,38.52725
3835,44.149249999999995
3836,52.404999999999994
3837,48.332950000000004
3838,52.155499999999996
3839,51.144
3840,51.230999999999995
3841,47.49205
3842,48.16505
3843,48.04625
3844,48.600500000000004
3845,48.3045
3846,41.97185
3847,50.579
3848,27.48555
3849,37.7873
3850,38.6108
3851,24.33045
3852,35.2926
3853,23.0533
3854,23.412
3855,23.653299999999998
3856,28.12235
3857,27.6854
3858,23.639499999999998
3859,24.0854
3860,32.097500000000004
3861,40.38615
3862,26.911749999999998
3863,35.12025
3864,33.275200000000005
3865,38.405899999999995
3866,41.91835
3867,42.935249999999996
3868,47.46475
3869,49.98
3870,33.0949
3871,42.98265
3872,27.48555
3873,37.7873
3874,38.6108
3875,24.33045
3876,35.2926
3877,23.0533
3878,23.412
3879,23.653299999999998
3880,28.12235
3881,27.6854
3882,23.639499999999998
3883,24.0854
3884,32.097500000000004
3885,40.38615
3886,25.2081
3887,31.145049999999998
3888,27.596349999999997
3889,30.45555
3890,35.6716
3891,35.552749999999996
3892,34.40595
3893,33.45205
3894,23.5036
3895,42.98265
3896,27.48555
3897,37.7873
3898,38.6108
3899,24.33045
3900,35.2926
3901,23.0533
3902,23.412
3903,23.653299999999998
3904,28.12235
3905,27.6854
3906,23.639499999999998
3907,24.0854
3908,32.097500000000004
3909,40.38615
3910,25.2081
3911,31.145049999999998
3912,23.0533
3913,23.10795
3914,26.538700000000002
3915,23.0563
3916,23.0533
3917,23.0533
3918,23.185299999999998
3919,33.01795
3920,25.4414
3921,32.0006
3922,36.743199999999995
3923,31.479400000000002
3924,42.14605
3925,25.08635
3926,24.5592
3927,26.0839
3928,27.84255
3929,28.81635
3930,26.09435
3931,25.60135
3932,31.3508
3933,32.573100000000004
3934,25.2912
3935,27.69255
3936,26.9499
3937,23.1429
3938,29.89925
3939,23.0533
3940,23.0533
3941,23.0533
3942,23.0533
3943,23.0533
3944,23.3972
3945,26.2139
3946,34.87565
3947,38.62835
3948,48.9995
3949,27.11935
3950,25.7064
3951,28.514499999999998
3952,27.56275
3953,29.947300000000002
3954,28.549200000000003
3955,27.11725
3956,30.604149999999997
3957,24.76005
3958,25.37435
3959,24.240099999999998
3960,30.846499999999995
3961,23.073050000000002
3962,23.178150000000002
3963,28.17025
3964,30.996150000000004
3965,34.190000000000005
3966,26.2158
3967,42.98265
3968,27.48555
3969,37.7873
3970,38.6108
3971,24.33045
3972,35.2926
3973,23.0533
3974,23.412
3975,23.653299999999998
3976,28.12235
3977,27.6854
3978,23.639499999999998
3979,24.0854
3980,32.097500000000004
3981,44.593450000000004
3982,35.43
3983,51.021
3984,46.904450000000004
3985,51.4675
3986,58.955
3987,55.4285
3988,60.526
3989,61.318
3990,48.223200000000006
3991,45.73845
3992,27.48555
3993,37.7873
3994,38.6108
3995,24.33045
3996,35.2926
3997,23.0533
3998,23.412
3999,23.653299999999998
4000,28.12235
4001,27.6854
4002,23.639499999999998
4003,24.0854
4004,40.4565
4005,57.071999999999996
4006,46.2198
4007,61.242999999999995
4008,58.83
4009,59.4175
4010,60.0905
4011,59.404
4012,62.796499999999995
4013,57.7585
4014,47.48435
4015,44.132999999999996
4016,27.48555
4017,37.7873
4018,38.6108
4019,24.33045
4020,35.2926
4021,23.0533
4022,23.412
4023,23.653299999999998
4024,28.12235
4025,27.6854
4026,23.639499999999998
4027,24.0854
4028,32.097500000000004
4029,40.38615
4030,27.4796
4031,35.6881
4032,29.3
4033,28.75185
4034,28.857
4035,27.6024
4036,36.11295
4037,36.8352
4038,34.0239
4039,45.9781
4040,27.48555
4041,37.7873
4042,38.6108
4043,24.33045
4044,35.2926
4045,23.0533
4046,23.412
4047,23.653299999999998
4048,28.12235
4049,27.6854
4050,23.639499999999998
4051,24.0854
4052,32.097500000000004
4053,45.84705
4054,38.26945
4055,47.0458
4056,39.521950000000004
4057,42.442350000000005
4058,42.93275
4059,46.730000000000004
4060,50.927
4061,50.2085
4062,56.2935
4063,51.366499999999995
4064,41.80135
4065,32.184599999999996
4066,28.0785
4067,35.63015
4068,33.5509
4069,25.65165
4070,24.5622
4071,24.0567
4072,35.835550000000005
4073,23.95825
4074,30.8333
4075,31.8672
4076,55.2585
4077,51.766
4078,51.0195
4079,49.440149999999996
4080,54.070499999999996
4081,52.36450000000001
4082,51.609
4083,52.212
4084,52.605000000000004
4085,52.037499999999994
4086,52.068999999999996
4087,47.63505
4088,38.89195
4089,33.081199999999995
4090,32.21625
4091,32.573049999999995
4092,34.49165
4093,28.6
4094,28.90695
4095,26.30815
4096,34.952600000000004
4097,24.1518
4098,29.04095
4099,37.1986
4100,46.14255
4101,48.102000000000004
4102,48.2189
4103,47.057500000000005
4104,48.2273
4105,45.290400000000005
4106,52.046499999999995
4107,46.904450000000004
4108,47.4664
4109,47.9041
4110,44.03735
4111,35.9619
4112,23.3972
4113,26.2139
4114,34.87565
4115,38.62835
4116,48.9995
4117,27.11935
4118,25.7064
4119,28.514499999999998
4120,27.56275
4121,29.947300000000002
4122,28.549200000000003
4123,27.11725
4124,30.604149999999997
4125,33.01905
4126,35.02835
4127,36.73355
4128,44.475699999999996
4129,36.70225
4130,37.94315
4131,36.12065
4132,37.814949999999996
4133,32.6042
4134,24.3498
4135,42.98265
4136,27.48555
4137,37.7873
4138,38.6108
4139,24.33045
4140,35.2926
4141,23.0533
4142,23.412
4143,23.653299999999998
4144,28.12235
4145,27.6854
4146,23.639499999999998
4147,27.987199999999998
4148,42.3083
4149,55.5395
4150,42.2446
4151,48.74945
4152,42.929249999999996
4153,47.55335
4154,49.7474
4155,50.705000000000005
4156,52.066
4157,48.0859
4158,49.67635
4159,43.8228
4160,33.72345
4161,31.59385
4162,28.0785
4163,35.63015
4164,33.5509
4165,25.65165
4166,24.5622
4167,24.0567
4168,35.835550000000005
4169,23.95825
4170,30.8333
4171,29.492449999999998
4172,46.714
4173,46.04155
4174,53.291000000000004
4175,53.415499999999994
4176,54.6385
4177,54.3065
4178,51.0045
4179,49.749900000000004
4180,47.4698
4181,45.309599999999996
4182,41.89725
4183,51.177
4184,27.48555
4185,37.7873
4186,38.6108
4187,24.33045
4188,35.2926
4189,23.0533
4190,23.412
4191,23.653299999999998
4192,28.12235
4193,27.6854
4194,23.639499999999998
4195,24.0854
4196,36.78895
4197,62.795500000000004
4198,41.67675
4199,56.132
4200,46.33655
4201,50.3315
4202,52.1405
4203,54.293
4204,57.1215
4205,57.3285
4206,45.26595
4207,42.98265
4208,27.48555
4209,37.7873
4210,38.6108
4211,24.33045
4212,35.2926
4213,23.0533
4214,23.412
4215,23.653299999999998
4216,28.12235
4217,27.6854
4218,23.639499999999998
4219,24.0854
4220,32.097500000000004
4221,40.38615
4222,25.2081
4223,31.145049999999998
4224,28.73215
4225,29.887649999999997
4226,34.535849999999996
4227,38.9601
4228,42.9242
4229,40.431400000000004
4230,24.47765
4231,42.98265
4232,27.48555
4233,37.7873
4234,38.6108
4235,24.33045
4236,35.2926
4237,23.0533
4238,23.412
4239,23.653299999999998
4240,28.12235
4241,27.6854
4242,23.639499999999998
4243,24.0854
4244,32.097500000000004
4245,40.38615
4246,25.2081
4247,31.145049999999998
4248,23.0533
4249,23.10795
4250,26.538700000000002
4251,23.0563
4252,23.0533
4253,23.0533
4254,23.185299999999998
4255,33.01795
4256,25.4414
4257,32.0006
4258,36.743199999999995
4259,31.479400000000002
4260,42.14605
4261,25.08635
4262,24.5592
4263,26.0839
4264,27.84255
4265,28.81635
4266,26.09435
4267,25.60135
4268,31.3508
4269,32.573100000000004
4270,25.2912
4271,27.69255
4272,26.9499
4273,23.1429
4274,29.89925
4275,29.8679
4276,34.408449999999995
4277,39.273649999999996
4278,33.7934
4279,23.0533
4280,23.3972
4281,26.2139
4282,34.87565
4283,38.62835
4284,48.9995
4285,27.11935
4286,25.7064
4287,28.514499999999998
4288,27.56275
4289,29.947300000000002
4290,28.549200000000003
4291,27.11725
4292,30.604149999999997
4293,24.76005
4294,25.37435
4295,24.240099999999998
4296,37.6611
4297,29.31975
4298,30.560649999999995
4299,31.5776
4300,30.4341
4301,32.768600000000006
4302,29.91315
4303,42.98265
4304,27.48555
4305,37.7873
4306,38.6108
4307,24.33045
4308,35.2926
4309,23.0533
4310,23.412
4311,23.653299999999998
4312,28.12235
4313,27.6854
4314,23.639499999999998
4315,24.0854
4316,32.097500000000004
4317,40.38615
4318,25.2081
4319,31.145049999999998
4320,23.0533
4321,23.073050000000002
4322,23.178150000000002
4323,23.0593
4324,23.0533
4325,23.0533
4326,23.31735
4327,42.98265
4328,27.48555
4329,37.7873
4330,38.6108
4331,24.33045
4332,35.2926
4333,23.0533
4334,23.412
4335,23.653299999999998
4336,28.12235
4337,27.6854
4338,23.639499999999998
4339,24.0854
4340,32.097500000000004
4341,40.38615
4342,25.2081
4343,31.145049999999998
4344,23.0533
4345,23.073050000000002
4346,23.178150000000002
4347,23.0593
4348,27.0243
4349,27.765900000000002
4350,23.31735
4351,42.98265
4352,27.48555
4353,37.7873
4354,38.6108
4355,24.33045
4356,35.2926
4357,23.0533
4358,23.412
4359,23.653299999999998
4360,28.12235
4361,27.6854
4362,23.639499999999998
4363,24.0854
4364,32.097500000000004
4365,40.38615
4366,25.2081
4367,31.145049999999998
4368,23.0533
4369,23.073050000000002
4370,23.178150000000002
4371,23.0593
4372,23.0533
4373,23.0533
4374,23.31735
4375,42.98265
4376,27.48555
4377,37.7873
4378,38.6108
4379,24.33045
4380,35.2926
4381,23.0533
4382,23.412
4383,23.653299999999998
4384,28.12235
4385,27.6854
4386,23.639499999999998
4387,24.0854
4388,32.097500000000004
4389,40.38615
4390,25.2081
4391,31.145049999999998
4392,23.0533
4393,23.073050000000002
4394,23.178150000000002
4395,23.0593
4396,23.0533
4397,23.0533
4398,23.31735
4399,42.98265
4400,27.48555
4401,37.7873
4402,38.6108
4403,24.33045
4404,35.2926
4405,23.0533
4406,23.412
4407,23.653299999999998
4408,28.12235
4409,27.6854
4410,23.639499999999998
4411,24.0854
4412,32.097500000000004
4413,40.38615
4414,25.2081
4415,31.145049999999998
4416,23.0533
4417,23.10795
4418,26.538700000000002
4419,23.0563
4420,23.0533
4421,23.0533
4422,23.185299999999998
4423,33.01795
4424,25.4414
4425,32.0006
4426,36.743199999999995
4427,31.479400000000002
4428,42.14605
4429,25.08635
4430,24.5592
4431,26.0839
4432,27.84255
4433,28.81635
4434,26.09435
4435,25.60135
4436,31.3508
4437,32.573100000000004
4438,25.2912
4439,27.69255
4440,26.9499
4441,23.1429
4442,29.89925
4443,23.0533
4444,23.0533
4445,23.0533
4446,23.0533
4447,23.0533
4448,23.3972
4449,26.2139
4450,34.87565
4451,38.62835
4452,48.9995
4453,27.11935
4454,25.7064
4455,28.514499999999998
4456,27.56275
4457,29.947300000000002
4458,28.549200000000003
4459,27.11725
4460,30.604149999999997
4461,24.76005
4462,25.37435
4463,24.240099999999998
4464,30.846499999999995
4465,23.073050000000002
4466,23.178150000000002
4467,23.0593
4468,23.0533
4469,23.0533
4470,23.31735
4471,42.98265
4472,27.48555
4473,37.7873
4474,38.6108
4475,24.33045
4476,35.2926
4477,23.0533
4478,23.412
4479,23.653299999999998
4480,28.12235
4481,27.6854
4482,23.639499999999998
4483,24.0854
4484,32.097500000000004
4485,40.38615
4486,25.2081
4487,31.145049999999998
4488,23.0533
4489,23.073050000000002
4490,23.178150000000002
4491,24.195050000000002
4492,26.458949999999998
4493,24.5719
4494,23.31735
4495,42.98265
4496,27.48555
4497,37.7873
4498,38.6108
4499,24.33045
4500,35.2926
4501,23.0533
4502,23.412
4503,23.653299999999998
4504,28.12235
4505,27.6854
4506,23.639499999999998
4507,24.0854
4508,32.097500000000004
4509,40.38615
4510,25.2081
4511,31.145049999999998
4512,23.0533
4513,23.073050000000002
4514,23.178150000000002
4515,23.0593
4516,23.0533
4517,23.0533
4518,23.31735
4519,42.98265
4520,27.48555
4521,37.7873
4522,38.6108
4523,24.33045
4524,35.2926
4525,23.0533
4526,23.412
4527,23.653299999999998
4528,28.12235
4529,27.6854
4530,23.639499999999998
4531,24.0854
4532,32.097500000000004
4533,40.38615
4534,25.2081
4535,31.145049999999998
4536,23.0533
4537,23.073050000000002
4538,23.178150000000002
4539,24.195050000000002
4540,25.324
4541,23.23895
4542,23.31735
4543,42.98265
4544,27.48555
4545,37.7873
4546,38.6108
4547,24.33045
4548,35.2926
4549,23.0533
4550,23.412
4551,23.653299999999998
4552,28.12235
4553,27.6854
4554,23.639499999999998
4555,24.0854
4556,34.52845000000001
4557,55.418
4558,40.54095
4559,48.1816
4560,38.38615
4561,42.381099999999996
4562,47.5972
4563,48.6141
4564,53.151
4565,53.679
4566,45.807950000000005
4567,50.0045
4568,27.48555
4569,37.7873
4570,38.6108
4571,24.33045
4572,35.2926
4573,23.0533
4574,23.412
4575,23.653299999999998
4576,28.12235
4577,27.6854
4578,23.639499999999998
4579,24.0854
4580,32.097500000000004
4581,46.262350000000005
4582,34.8621
4583,47.0458
4584,45.2008
4585,45.255449999999996
4586,54.365
4587,55.9935
4588,59.398
4589,57.013
4590,45.98175
4591,33.01795
4592,25.4414
4593,32.0006
4594,36.743199999999995
4595,31.479400000000002
4596,42.14605
4597,25.08635
4598,24.5592
4599,26.0839
4600,27.84255
4601,28.81635
4602,26.09435
4603,25.60135
4604,31.3508
4605,32.573100000000004
4606,25.2912
4607,27.69255
4608,26.9499
4609,28.821749999999998
4610,40.68905
4611,33.275200000000005
4612,40.0898
4613,36.18775
4614,26.823500000000003
4615,23.0533
4616,23.3972
4617,26.2139
4618,34.87565
4619,38.62835
4620,48.9995
4621,27.11935
4622,25.7064
4623,28.514499999999998
4624,27.56275
4625,29.947300000000002
4626,28.549200000000003
4627,27.11725
4628,30.604149999999997
4629,25.2392
4630,29.3495
4631,27.647399999999998
4632,34.2538
4633,25.34455
4634,26.58545
4635,26.466600000000003
4636,25.8927
4637,24.5329
4638,26.5216
4639,42.98265
4640,27.48555
4641,37.7873
4642,38.6108
4643,24.33045
4644,35.2926
4645,23.0533
4646,23.412
4647,23.653299999999998
4648,28.12235
4649,27.6854
4650,23.639499999999998
4651,24.0854
4652,32.097500000000004
4653,40.38615
4654,25.2081
4655,31.145049999999998
4656,23.0533
4657,23.073050000000002
4658,23.178150000000002
4659,23.0593
4660,23.0533
4661,23.0533
4662,23.31735
4663,42.98265
4664,27.48555
4665,37.7873
4666,38.6108
4667,24.33045
4668,35.2926
4669,23.0533
4670,23.412
4671,23.653299999999998
4672,28.12235
4673,27.6854
4674,23.639499999999998
4675,24.0854
4676,32.097500000000004
4677,40.38615
4678,25.2081
4679,31.145049999999998
4680,23.0533
4681,23.073050000000002
4682,23.178150000000002
4683,23.0593
4684,23.0533
4685,23.0533
4686,23.31735
4687,42.98265
4688,27.48555
4689,37.7873
4690,38.6108
4691,24.33045
4692,35.2926
4693,23.0533
4694,23.412
4695,23.653299999999998
4696,28.12235
4697,27.6854
4698,23.639499999999998
4699,24.0854
4700,32.097500000000004
4701,40.38615
4702,25.2081
4703,31.145049999999998
4704,23.0533
4705,23.073050000000002
4706,23.178150000000002
4707,23.0593
4708,23.0533
4709,23.0533
4710,23.31735
4711,42.98265
4712,27.48555
4713,37.7873
4714,38.6108
4715,24.33045
4716,35.2926
4717,23.0533
4718,23.412
4719,23.653299999999998
4720,28.12235
4721,27.6854
4722,23.639499999999998
4723,24.0854
4724,32.097500000000004
4725,40.38615
4726,25.2081
4727,31.145049999999998
4728,23.0533
4729,23.073050000000002
4730,23.178150000000002
4731,23.0593
4732,23.0533
4733,23.0533
4734,23.31735
4735,42.98265
4736,27.48555
4737,37.7873
4738,38.6108
4739,24.33045
4740,35.2926
4741,23.0533
4742,23.412
4743,23.653299999999998
4744,28.12235
4745,27.6854
4746,23.639499999999998
4747,24.0854
4748,32.097500000000004
4749,40.38615
4750,25.2081
4751,31.145049999999998
4752,23.0533
4753,23.10795
4754,26.538700000000002
4755,23.0563
4756,23.0533
4757,23.0533
4758,23.185299999999998
4759,33.01795
4760,25.4414
4761,32.0006
4762,36.743199999999995
4763,31.479400000000002
4764,42.14605
4765,25.08635
4766,24.5592
4767,26.0839
4768,27.84255
4769,28.81635
4770,26.09435
4771,25.60135
4772,31.3508
4773,32.573100000000004
4774,25.2912
4775,27.69255
4776,26.9499
4777,23.1429
4778,29.89925
4779,23.0533
4780,23.0533
4781,23.0533
4782,23.0533
4783,23.0533
4784,23.3972
4785,26.2139
4786,34.87565
4787,38.62835
4788,48.9995
4789,27.11935
4790,25.7064
4791,28.514499999999998
4792,27.56275
4793,29.947300000000002
4794,28.549200000000003
4795,27.11725
4796,30.604149999999997
4797,24.76005
4798,25.37435
4799,24.240099999999998
4800,30.846499999999995
4801,23.073050000000002
4802,23.178150000000002
4803,23.0593
4804,23.0533
4805,25.055850000000003
4806,23.31735
4807,42.98265
4808,27.48555
4809,37.7873
4810,38.6108
4811,24.33045
4812,35.2926
4813,23.0533
4814,23.412
4815,23.653299999999998
4816,28.12235
4817,27.6854
4818,23.639499999999998
4819,24.0854
4820,32.097500000000004
4821,40.38615
4822,25.2081
4823,31.145049999999998
4824,23.0533
4825,23.073050000000002
4826,23.178150000000002
4827,23.0593
4828,23.0533
4829,23.0533
4830,23.31735
4831,42.98265
4832,27.48555
4833,37.7873
4834,38.6108
4835,24.33045
4836,35.2926
4837,23.0533
4838,23.412
4839,23.653299999999998
4840,28.12235
4841,27.6854
4842,23.639499999999998
4843,24.0854
4844,32.097500000000004
4845,40.38615
4846,25.2081
4847,31.145049999999998
4848,23.0533
4849,23.073050000000002
4850,23.178150000000002
4851,23.0593
4852,23.0533
4853,23.0533
4854,23.31735
4855,42.98265
4856,27.48555
4857,37.7873
4858,38.6108
4859,24.33045
4860,35.2926
4861,23.0533
4862,23.412
4863,23.653299999999998
4864,28.12235
4865,27.6854
4866,23.639499999999998
4867,24.0854
4868,32.097500000000004
4869,40.38615
4870,25.2081
4871,31.145049999999998
4872,23.0533
4873,23.073050000000002
4874,23.178150000000002
4875,23.0593
4876,23.0533
4877,23.0533
4878,23.31735
4879,42.98265
4880,27.48555
4881,37.7873
4882,38.6108
4883,24.33045
4884,35.2926
4885,23.0533
4886,23.412
4887,23.653299999999998
4888,28.12235
4889,27.6854
4890,23.639499999999998
4891,24.0854
4892,32.097500000000004
4893,40.38615
4894,25.2081
4895,31.145049999999998
4896,23.0533
4897,23.073050000000002
4898,23.178150000000002
4899,23.0593
4900,23.0533
4901,23.0533
4902,23.31735
4903,42.98265
4904,27.48555
4905,37.7873
4906,38.6108
4907,24.33045
4908,35.2926
4909,23.0533
4910,23.412
4911,23.653299999999998
4912,28.12235
4913,27.6854
4914,23.639499999999998
4915,24.0854
4916,32.097500000000004
4917,40.38615
4918,25.2081
4919,31.145049999999998
4920,23.0533
4921,23.10795
4922,26.538700000000002
4923,23.0563
4924,23.0533
4925,23.0533
4926,23.185299999999998
4927,33.01795
4928,25.4414
4929,32.0006
4930,36.743199999999995
4931,31.479400000000002
4932,42.14605
4933,25.08635
4934,24.5592
4935,26.0839
4936,27.84255
4937,28.81635
4938,26.09435
4939,25.60135
4940,31.3508
4941,32.573100000000004
4942,25.2912
4943,27.69255
4944,26.9499
4945,23.1429
4946,29.89925
4947,23.62115
4948,25.8927
4949,26.9063
4950,25.483
4951,23.0533
4952,23.3972
4953,26.2139
4954,34.87565
4955,38.62835
4956,48.9995
4957,27.11935
4958,25.7064
4959,28.514499999999998
4960,27.56275
4961,29.947300000000002
4962,28.549200000000003
4963,27.11725
4964,30.604149999999997
4965,24.76005
4966,25.37435
4967,24.240099999999998
4968,30.846499999999995
4969,23.073050000000002
4970,29.992749999999997
4971,23.0593
4972,25.3248
4973,26.9711
4974,23.6983
4975,42.98265
4976,27.48555
4977,37.7873
4978,38.6108
4979,24.33045
4980,35.2926
4981,23.0533
4982,23.412
4983,23.653299999999998
4984,28.12235
4985,27.6854
4986,23.639499999999998
4987,24.0854
4988,32.097500000000004
4989,40.38615
4990,25.2081
4991,31.145049999999998
4992,23.0533
4993,23.073050000000002
4994,23.178150000000002
4995,23.0593
4996,24.75695
4997,23.0533
4998,23.31735
4999,42.98265
5000,27.48555
5001,37.7873
5002,38.6108
5003,24.33045
5004,35.2926
5005,23.0533
5006,23.412
5007,23.653299999999998
5008,28.12235
5009,27.6854
5010,23.639499999999998
5011,24.0854
5012,32.097500000000004
5013,40.38615
5014,25.2081
5015,31.145049999999998
5016,23.0533
5017,23.073050000000002
5018,23.178150000000002
5019,24.195050000000002
5020,23.0533
5021,28.075249999999997
5022,23.31735
5023,42.98265
5024,27.48555
5025,37.7873
5026,38.6108
5027,24.33045
5028,35.2926
5029,23.0533
5030,23.412
5031,23.653299999999998
5032,28.12235
5033,27.6854
5034,23.639499999999998
5035,24.4107
5036,41.436800000000005
5037,56.816
5038,44.51615
5039,49.88525
5040,40.657700000000006
5041,37.27015
