,90_0,90_15,90_30,90_45,90_60,90_75,90_90,180_0,180_15,180_30,180_45,180_60,180_75,180_90,270_0,270_15,270_30,270_45,270_60,270_75,270_90
2016-04-26 19:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-26 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-26 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-26 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-26 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 05:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 06:00:00+01:00,0.045,0.139,0.223,0.286,0.327,0.344,0.342,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.013,0.013,0.013,0.013,0.013,0.013,0.013
2016-04-27 07:00:00+01:00,0.035,0.123,0.281,0.411,0.503,0.561,0.582,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.042,0.035,0.035,0.035,0.035,0.035,0.035
2016-04-27 08:00:00+01:00,0.054,0.055,0.177,0.351,0.488,0.584,0.64,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.175,0.054,0.054,0.054,0.054,0.054,0.054
2016-04-27 09:00:00+01:00,0.071,0.071,0.072,0.195,0.365,0.5,0.592,0.113,0.113,0.113,0.113,0.113,0.113,0.113,0.344,0.174,0.071,0.071,0.071,0.071,0.071
2016-04-27 10:00:00+01:00,0.083,0.083,0.083,0.083,0.176,0.332,0.466,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.476,0.346,0.19,0.084,0.083,0.083,0.083
2016-04-27 11:00:00+01:00,0.091,0.091,0.091,0.091,0.091,0.132,0.266,0.154,0.154,0.154,0.154,0.154,0.154,0.154,0.557,0.483,0.372,0.232,0.11,0.091,0.091
2016-04-27 12:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.094,0.097,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.586,0.565,0.511,0.421,0.298,0.163,0.094
2016-04-27 13:00:00+01:00,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.563,0.595,0.593,0.556,0.484,0.375,0.237
2016-04-27 14:00:00+01:00,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.49,0.573,0.619,0.63,0.604,0.543,0.443
2016-04-27 15:00:00+01:00,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.364,0.498,0.59,0.644,0.66,0.639,0.58
2016-04-27 16:00:00+01:00,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.197,0.369,0.503,0.595,0.648,0.662,0.64
2016-04-27 17:00:00+01:00,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.053,0.197,0.352,0.468,0.548,0.591,0.599
2016-04-27 18:00:00+01:00,0.046,0.016,0.016,0.016,0.016,0.016,0.016,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.016,0.041,0.145,0.244,0.318,0.369,0.392
2016-04-27 19:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,0.003
2016-04-27 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-27 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 05:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 06:00:00+01:00,0.048,0.145,0.231,0.295,0.337,0.354,0.351,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.013,0.013,0.013,0.013,0.013,0.013,0.013
2016-04-28 07:00:00+01:00,0.036,0.126,0.285,0.414,0.507,0.564,0.585,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.042,0.036,0.036,0.036,0.036,0.036,0.036
2016-04-28 08:00:00+01:00,0.055,0.055,0.18,0.353,0.49,0.585,0.641,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.173,0.055,0.055,0.055,0.055,0.055,0.055
2016-04-28 09:00:00+01:00,0.071,0.071,0.073,0.197,0.366,0.5,0.592,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.342,0.172,0.071,0.071,0.071,0.071,0.071
2016-04-28 10:00:00+01:00,0.084,0.084,0.084,0.084,0.177,0.332,0.465,0.139,0.139,0.139,0.139,0.139,0.139,0.139,0.474,0.344,0.188,0.084,0.084,0.084,0.084
2016-04-28 11:00:00+01:00,0.091,0.091,0.091,0.091,0.091,0.133,0.266,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.554,0.48,0.369,0.23,0.11,0.091,0.091
2016-04-28 12:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.094,0.097,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.583,0.563,0.508,0.419,0.297,0.163,0.094
2016-04-28 13:00:00+01:00,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.56,0.592,0.59,0.554,0.483,0.375,0.238
2016-04-28 14:00:00+01:00,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.486,0.57,0.617,0.628,0.603,0.542,0.444
2016-04-28 15:00:00+01:00,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.36,0.495,0.588,0.642,0.659,0.638,0.58
2016-04-28 16:00:00+01:00,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.194,0.367,0.501,0.593,0.647,0.662,0.64
2016-04-28 17:00:00+01:00,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.052,0.195,0.351,0.468,0.549,0.593,0.601
2016-04-28 18:00:00+01:00,0.048,0.017,0.017,0.017,0.017,0.017,0.017,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.017,0.04,0.146,0.247,0.323,0.375,0.399
2016-04-28 19:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004,0.008,0.01
2016-04-28 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-28 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 05:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 06:00:00+01:00,0.051,0.15,0.238,0.303,0.346,0.363,0.36,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.014,0.014,0.014,0.014,0.014,0.014,0.014
2016-04-29 07:00:00+01:00,0.037,0.128,0.288,0.418,0.51,0.567,0.588,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.042,0.037,0.037,0.037,0.037,0.037,0.037
2016-04-29 08:00:00+01:00,0.056,0.056,0.182,0.355,0.492,0.586,0.642,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.171,0.056,0.056,0.056,0.056,0.056,0.056
2016-04-29 09:00:00+01:00,0.072,0.072,0.074,0.199,0.367,0.501,0.592,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.339,0.17,0.072,0.072,0.072,0.072,0.072
2016-04-29 10:00:00+01:00,0.084,0.084,0.084,0.084,0.178,0.333,0.465,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.471,0.341,0.187,0.085,0.084,0.084,0.084
2016-04-29 11:00:00+01:00,0.092,0.092,0.092,0.092,0.092,0.133,0.265,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.551,0.477,0.367,0.229,0.11,0.092,0.092
2016-04-29 12:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.097,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.58,0.56,0.506,0.417,0.295,0.163,0.095
2016-04-29 13:00:00+01:00,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.557,0.589,0.588,0.552,0.481,0.374,0.239
2016-04-29 14:00:00+01:00,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.483,0.567,0.614,0.626,0.602,0.542,0.444
2016-04-29 15:00:00+01:00,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.357,0.492,0.586,0.64,0.658,0.638,0.581
2016-04-29 16:00:00+01:00,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.192,0.364,0.499,0.592,0.646,0.662,0.641
2016-04-29 17:00:00+01:00,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.193,0.35,0.468,0.55,0.594,0.603
2016-04-29 18:00:00+01:00,0.05,0.017,0.017,0.017,0.017,0.017,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.04,0.147,0.25,0.328,0.381,0.405
2016-04-29 19:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,0.009,0.014,0.018
2016-04-29 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-29 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 05:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 06:00:00+01:00,0.054,0.155,0.245,0.311,0.355,0.372,0.369,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2016-04-30 07:00:00+01:00,0.037,0.131,0.292,0.421,0.514,0.57,0.591,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.042,0.037,0.037,0.037,0.037,0.037,0.037
2016-04-30 08:00:00+01:00,0.056,0.057,0.185,0.358,0.493,0.587,0.642,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.17,0.056,0.056,0.056,0.056,0.056,0.056
2016-04-30 09:00:00+01:00,0.072,0.072,0.075,0.201,0.368,0.501,0.592,0.116,0.116,0.116,0.116,0.116,0.116,0.116,0.336,0.168,0.072,0.072,0.072,0.072,0.072
2016-04-30 10:00:00+01:00,0.084,0.084,0.084,0.084,0.179,0.333,0.464,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.468,0.338,0.185,0.085,0.084,0.084,0.084
2016-04-30 11:00:00+01:00,0.092,0.092,0.092,0.092,0.092,0.134,0.265,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.548,0.474,0.364,0.227,0.109,0.092,0.092
2016-04-30 12:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.097,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.577,0.557,0.503,0.415,0.294,0.163,0.095
2016-04-30 13:00:00+01:00,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.554,0.586,0.585,0.55,0.48,0.374,0.239
2016-04-30 14:00:00+01:00,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.48,0.564,0.612,0.624,0.6,0.541,0.444
2016-04-30 15:00:00+01:00,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.354,0.49,0.583,0.639,0.657,0.637,0.581
2016-04-30 16:00:00+01:00,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.189,0.362,0.497,0.591,0.645,0.662,0.641
2016-04-30 17:00:00+01:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.051,0.191,0.349,0.468,0.55,0.595,0.605
2016-04-30 18:00:00+01:00,0.053,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.04,0.148,0.253,0.332,0.386,0.411
2016-04-30 19:00:00+01:00,0.002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005,0.014,0.021,0.026
2016-04-30 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-04-30 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 05:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 06:00:00+01:00,0.056,0.16,0.251,0.319,0.363,0.38,0.377,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2016-05-01 07:00:00+01:00,0.038,0.134,0.295,0.425,0.517,0.573,0.593,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.042,0.038,0.038,0.038,0.038,0.038,0.038
2016-05-01 08:00:00+01:00,0.057,0.058,0.187,0.36,0.495,0.588,0.643,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.168,0.057,0.057,0.057,0.057,0.057,0.057
2016-05-01 09:00:00+01:00,0.073,0.073,0.076,0.203,0.369,0.501,0.592,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.334,0.166,0.073,0.073,0.073,0.073,0.073
2016-05-01 10:00:00+01:00,0.085,0.085,0.085,0.085,0.181,0.333,0.464,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.465,0.336,0.183,0.085,0.085,0.085,0.085
2016-05-01 11:00:00+01:00,0.093,0.093,0.093,0.093,0.093,0.134,0.265,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.545,0.472,0.362,0.225,0.109,0.093,0.093
2016-05-01 12:00:00+01:00,0.096,0.096,0.096,0.096,0.096,0.096,0.098,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.573,0.554,0.501,0.413,0.293,0.163,0.096
2016-05-01 13:00:00+01:00,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.551,0.584,0.583,0.548,0.478,0.373,0.24
2016-05-01 14:00:00+01:00,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.477,0.561,0.609,0.622,0.599,0.54,0.444
2016-05-01 15:00:00+01:00,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.351,0.487,0.581,0.637,0.655,0.637,0.581
2016-05-01 16:00:00+01:00,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.186,0.359,0.495,0.589,0.645,0.662,0.642
2016-05-01 17:00:00+01:00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.05,0.19,0.348,0.468,0.551,0.597,0.607
2016-05-01 18:00:00+01:00,0.055,0.019,0.019,0.019,0.019,0.019,0.019,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.019,0.04,0.149,0.255,0.336,0.391,0.417
2016-05-01 19:00:00+01:00,0.005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008,0.019,0.028,0.034
2016-05-01 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-01 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
